	trackname	start	length	duration
396	mixotic-set230-excerpts/refsongs/DN006_02_honigmilch.excerpt40.mp3	20480	4096	0.09287981859410431
397	mixotic-set230-excerpts/refsongs/DN006_02_honigmilch.excerpt40.mp3	28672	16384	0.37151927437641724
398	mixotic-set230-excerpts/refsongs/DN006_02_honigmilch.excerpt40.mp3	118784	4096	0.09287981859410431
399	mixotic-set230-excerpts/refsongs/DN006_02_honigmilch.excerpt40.mp3	126976	4096	0.09287981859410431
400	mixotic-set230-excerpts/refsongs/DN006_02_honigmilch.excerpt40.mp3	217088	4096	0.09287981859410431
401	mixotic-set230-excerpts/refsongs/DN006_02_honigmilch.excerpt40.mp3	290816	4096	0.09287981859410431
402	mixotic-set230-excerpts/refsongs/DN006_02_honigmilch.excerpt40.mp3	303104	4096	0.09287981859410431
403	mixotic-set230-excerpts/refsongs/DN006_02_honigmilch.excerpt40.mp3	376832	4096	0.09287981859410431
404	mixotic-set230-excerpts/refsongs/DN006_02_honigmilch.excerpt40.mp3	389120	4096	0.09287981859410431
405	mixotic-set230-excerpts/refsongs/DN006_02_honigmilch.excerpt40.mp3	475136	4096	0.09287981859410431
406	mixotic-set230-excerpts/refsongs/DN006_02_honigmilch.excerpt40.mp3	552960	4096	0.09287981859410431
407	mixotic-set230-excerpts/refsongs/DN006_02_honigmilch.excerpt40.mp3	561152	4096	0.09287981859410431
408	mixotic-set230-excerpts/refsongs/DN006_02_honigmilch.excerpt40.mp3	638976	4096	0.09287981859410431
409	mixotic-set230-excerpts/refsongs/DN006_02_honigmilch.excerpt40.mp3	1843200	290816	6.594467120181406
410	mixotic-set230-excerpts/refsongs/DN006_03_schubumkehr.excerpt40.mp3	0	4096	0.09287981859410431
411	mixotic-set230-excerpts/refsongs/DN006_03_schubumkehr.excerpt40.mp3	69632	8192	0.18575963718820862
412	mixotic-set230-excerpts/refsongs/DN006_03_schubumkehr.excerpt40.mp3	151552	4096	0.09287981859410431
413	mixotic-set230-excerpts/refsongs/DN006_03_schubumkehr.excerpt40.mp3	159744	4096	0.09287981859410431
414	mixotic-set230-excerpts/refsongs/DN006_03_schubumkehr.excerpt40.mp3	237568	4096	0.09287981859410431
415	mixotic-set230-excerpts/refsongs/DN006_03_schubumkehr.excerpt40.mp3	245760	4096	0.09287981859410431
416	mixotic-set230-excerpts/refsongs/DN006_03_schubumkehr.excerpt40.mp3	323584	4096	0.09287981859410431
417	mixotic-set230-excerpts/refsongs/DN006_03_schubumkehr.excerpt40.mp3	331776	8192	0.18575963718820862
418	mixotic-set230-excerpts/refsongs/DN006_03_schubumkehr.excerpt40.mp3	409600	4096	0.09287981859410431
419	mixotic-set230-excerpts/refsongs/DN006_03_schubumkehr.excerpt40.mp3	417792	8192	0.18575963718820862
420	mixotic-set230-excerpts/refsongs/DN006_03_schubumkehr.excerpt40.mp3	503808	8192	0.18575963718820862
421	mixotic-set230-excerpts/refsongs/DN006_03_schubumkehr.excerpt40.mp3	585728	4096	0.09287981859410431
422	mixotic-set230-excerpts/refsongs/DN006_03_schubumkehr.excerpt40.mp3	593920	4096	0.09287981859410431
423	mixotic-set230-excerpts/refsongs/DN006_03_schubumkehr.excerpt40.mp3	671744	4096	0.09287981859410431
424	mixotic-set230-excerpts/refsongs/DN006_03_schubumkehr.excerpt40.mp3	679936	4096	0.09287981859410431
425	mixotic-set230-excerpts/refsongs/DN006_03_schubumkehr.excerpt40.mp3	1871872	4096	0.09287981859410431
426	mixotic-set230-excerpts/refsongs/DN006_03_schubumkehr.excerpt40.mp3	1884160	4096	0.09287981859410431
427	mixotic-set230-excerpts/refsongs/DN006_03_schubumkehr.excerpt40.mp3	1892352	8192	0.18575963718820862
428	mixotic-set230-excerpts/refsongs/DN006_03_schubumkehr.excerpt40.mp3	1904640	4096	0.09287981859410431
429	mixotic-set230-excerpts/refsongs/DN006_03_schubumkehr.excerpt40.mp3	1916928	4096	0.09287981859410431
430	mixotic-set230-excerpts/refsongs/DN006_03_schubumkehr.excerpt40.mp3	1925120	200704	4.551111111111111
431	mixotic-set230-excerpts/refsongs/DN006_04_honigmilch_-_bruno_mix.excerpt40.mp3	0	4096	0.09287981859410431
432	mixotic-set230-excerpts/refsongs/DN006_04_honigmilch_-_bruno_mix.excerpt40.mp3	2088960	4096	0.09287981859410431
433	mixotic-set230-excerpts/refsongs/DN006_04_honigmilch_-_bruno_mix.excerpt40.mp3	2097152	36864	0.8359183673469388
434	mixotic-set230-excerpts/refsongs/DN015_01-dreiton - intro.excerpt40.mp3	0	49152	1.1145578231292517
435	mixotic-set230-excerpts/refsongs/DN015_01-dreiton - intro.excerpt40.mp3	1859584	8192	0.18575963718820862
436	mixotic-set230-excerpts/refsongs/DN015_02-caja de pelotas - en la zona del silencio CHMA edit.excerpt40.mp3	0	4096	0.09287981859410431
437	mixotic-set230-excerpts/refsongs/DN015_03-christoph schindling - diving.excerpt40.mp3	0	4096	0.09287981859410431
438	mixotic-set230-excerpts/refsongs/DN015_04-antonio bruno - morning.excerpt40.mp3	0	4096	0.09287981859410431
439	mixotic-set230-excerpts/refsongs/DN015_05-einklang freier frequenzen - d ance u ntill b eautiful.excerpt40.mp3	0	8192	0.18575963718820862
440	mixotic-set230-excerpts/refsongs/DN015_05-einklang freier frequenzen - d ance u ntill b eautiful.excerpt40.mp3	1908736	61440	1.3931972789115645
441	mixotic-set230-excerpts/refsongs/DN015_06-dieter krause - music for an imaginary movie.excerpt40.mp3	0	8192	0.18575963718820862
442	mixotic-set230-excerpts/refsongs/DN015_07-freeformtracking - soleruff.excerpt40.mp3	0	4096	0.09287981859410431
443	mixotic-set230-excerpts/refsongs/DN015_08-neal white - untitled   ( c.  freizeitglauben).excerpt40.mp3	0	4096	0.09287981859410431
444	mixotic-set230-excerpts/refsongs/DN015_09-laplaceausoleil vs. britta keil - regardless (a_b remix).excerpt40.mp3	0	4096	0.09287981859410431
445	mixotic-set230-excerpts/refsongs/DN015_09-laplaceausoleil vs. britta keil - regardless (a_b remix).excerpt40.mp3	1585152	450560	10.216780045351474
446	mixotic-set230-excerpts/refsongs/DN015_10-nitro - pluton.excerpt40.mp3	0	36864	0.8359183673469388
447	mixotic-set230-excerpts/refsongs/DN015_10-nitro - pluton.excerpt40.mp3	1769472	8192	0.18575963718820862
448	mixotic-set230-excerpts/refsongs/DN015_10-nitro - pluton.excerpt40.mp3	1785856	16384	0.37151927437641724
449	mixotic-set230-excerpts/refsongs/DN015_10-nitro - pluton.excerpt40.mp3	1810432	8192	0.18575963718820862
450	mixotic-set230-excerpts/refsongs/DN015_10-nitro - pluton.excerpt40.mp3	1822720	53248	1.207437641723356
451	mixotic-set230-excerpts/refsongs/DN015_10-nitro - pluton.excerpt40.mp3	1880064	16384	0.37151927437641724
452	mixotic-set230-excerpts/refsongs/DN015_10-nitro - pluton.excerpt40.mp3	1900544	106496	2.414875283446712
453	mixotic-set230-excerpts/refsongs/DN020-01_idealist_recycle3_320mp3.excerpt40.mp3	0	4096	0.09287981859410431
454	mixotic-set230-excerpts/refsongs/DN020-01_idealist_recycle3_320mp3.excerpt40.mp3	1937408	53248	1.207437641723356
455	mixotic-set230-excerpts/refsongs/DN020-02_bekeschus feat. knouchzone_reden ist silber_320mp3.excerpt40.mp3	0	4096	0.09287981859410431
456	mixotic-set230-excerpts/refsongs/DN020-03_antoniobruno_miniprojekt_320mp3.excerpt40.mp3	0	4096	0.09287981859410431
457	mixotic-set230-excerpts/refsongs/DN020-04_belektron_failgracefully_320mp3.excerpt40.mp3	0	4096	0.09287981859410431
458	mixotic-set230-excerpts/refsongs/DN020-04_belektron_failgracefully_320mp3.excerpt40.mp3	1961984	4096	0.09287981859410431
459	mixotic-set230-excerpts/refsongs/DN020-05_christoph schindling_most important_320mp3.excerpt40.mp3	0	4096	0.09287981859410431
460	mixotic-set230-excerpts/refsongs/DN020-05_christoph schindling_most important_320mp3.excerpt40.mp3	1982464	28672	0.6501587301587302
461	mixotic-set230-excerpts/refsongs/DN020-05_christoph schindling_most important_320mp3.excerpt40.mp3	2015232	24576	0.5572789115646258
462	mixotic-set230-excerpts/refsongs/DN020-05_christoph schindling_most important_320mp3.excerpt40.mp3	2043904	12288	0.2786394557823129
463	mixotic-set230-excerpts/refsongs/DN020-06_einklang freier frequenzen_can stop_320mp3.excerpt40.mp3	0	8192	0.18575963718820862
464	mixotic-set230-excerpts/refsongs/DN020-06_einklang freier frequenzen_can stop_320mp3.excerpt40.mp3	1892352	12288	0.2786394557823129
465	mixotic-set230-excerpts/refsongs/DN020-06_einklang freier frequenzen_can stop_320mp3.excerpt40.mp3	1908736	118784	2.693514739229025
466	mixotic-set230-excerpts/refsongs/DN020-08_frank hellmond vs. britta keil_ zwei sommer_abrmx_320mp3.excerpt40.mp3	0	4096	0.09287981859410431
467	mixotic-set230-excerpts/refsongs/DN020-08_frank hellmond vs. britta keil_ zwei sommer_abrmx_320mp3.excerpt40.mp3	1941504	61440	1.3931972789115645
468	mixotic-set230-excerpts/refsongs/DN020-09_ferrochrom_blue_320mp3.excerpt40.mp3	0	4096	0.09287981859410431
469	mixotic-set230-excerpts/refsongs/DN020-09_ferrochrom_blue_320mp3.excerpt40.mp3	1843200	57344	1.3003174603174603
470	mixotic-set230-excerpts/refsongs/DN020-10_two unknown guys_thunderbird_320mp3.excerpt40.mp3	0	8192	0.18575963718820862
471	mixotic-set230-excerpts/refsongs/DN020-10_two unknown guys_thunderbird_320mp3.excerpt40.mp3	24576	4096	0.09287981859410431
472	mixotic-set230-excerpts/refsongs/DN020-10_two unknown guys_thunderbird_320mp3.excerpt40.mp3	40960	8192	0.18575963718820862
473	mixotic-set230-excerpts/refsongs/DN020-10_two unknown guys_thunderbird_320mp3.excerpt40.mp3	81920	12288	0.2786394557823129
474	mixotic-set230-excerpts/refsongs/DN020-10_two unknown guys_thunderbird_320mp3.excerpt40.mp3	110592	4096	0.09287981859410431
475	mixotic-set230-excerpts/refsongs/DN020-10_two unknown guys_thunderbird_320mp3.excerpt40.mp3	167936	12288	0.2786394557823129
476	mixotic-set230-excerpts/refsongs/DN020-10_two unknown guys_thunderbird_320mp3.excerpt40.mp3	196608	4096	0.09287981859410431
477	mixotic-set230-excerpts/refsongs/DN020-10_two unknown guys_thunderbird_320mp3.excerpt40.mp3	212992	8192	0.18575963718820862
478	mixotic-set230-excerpts/refsongs/DN020-10_two unknown guys_thunderbird_320mp3.excerpt40.mp3	249856	16384	0.37151927437641724
479	mixotic-set230-excerpts/refsongs/DN020-10_two unknown guys_thunderbird_320mp3.excerpt40.mp3	282624	4096	0.09287981859410431
480	mixotic-set230-excerpts/refsongs/DN020-10_two unknown guys_thunderbird_320mp3.excerpt40.mp3	339968	12288	0.2786394557823129
481	mixotic-set230-excerpts/refsongs/DN020-10_two unknown guys_thunderbird_320mp3.excerpt40.mp3	368640	4096	0.09287981859410431
482	mixotic-set230-excerpts/refsongs/DN020-10_two unknown guys_thunderbird_320mp3.excerpt40.mp3	385024	8192	0.18575963718820862
483	mixotic-set230-excerpts/refsongs/DN020-10_two unknown guys_thunderbird_320mp3.excerpt40.mp3	421888	16384	0.37151927437641724
484	mixotic-set230-excerpts/refsongs/DN020-10_two unknown guys_thunderbird_320mp3.excerpt40.mp3	454656	4096	0.09287981859410431
485	mixotic-set230-excerpts/refsongs/DN020-10_two unknown guys_thunderbird_320mp3.excerpt40.mp3	512000	12288	0.2786394557823129
486	mixotic-set230-excerpts/refsongs/DN020-10_two unknown guys_thunderbird_320mp3.excerpt40.mp3	540672	4096	0.09287981859410431
487	mixotic-set230-excerpts/refsongs/DN020-10_two unknown guys_thunderbird_320mp3.excerpt40.mp3	557056	8192	0.18575963718820862
488	mixotic-set230-excerpts/refsongs/DN020-10_two unknown guys_thunderbird_320mp3.excerpt40.mp3	598016	12288	0.2786394557823129
489	mixotic-set230-excerpts/refsongs/DN020-10_two unknown guys_thunderbird_320mp3.excerpt40.mp3	684032	12288	0.2786394557823129
490	mixotic-set230-excerpts/refsongs/DN020-10_two unknown guys_thunderbird_320mp3.excerpt40.mp3	1028096	12288	0.2786394557823129
491	mixotic-set230-excerpts/refsongs/DN020-10_two unknown guys_thunderbird_320mp3.excerpt40.mp3	1155072	8192	0.18575963718820862
492	mixotic-set230-excerpts/refsongs/DN020-10_two unknown guys_thunderbird_320mp3.excerpt40.mp3	1376256	8192	0.18575963718820862
493	mixotic-set230-excerpts/refsongs/DN020-10_two unknown guys_thunderbird_320mp3.excerpt40.mp3	1507328	4096	0.09287981859410431
494	mixotic-set230-excerpts/refsongs/DN020-10_two unknown guys_thunderbird_320mp3.excerpt40.mp3	1540096	16384	0.37151927437641724
495	mixotic-set230-excerpts/refsongs/DN020-10_two unknown guys_thunderbird_320mp3.excerpt40.mp3	1675264	8192	0.18575963718820862
496	mixotic-set230-excerpts/refsongs/DN020-10_two unknown guys_thunderbird_320mp3.excerpt40.mp3	1871872	4096	0.09287981859410431
497	mixotic-set230-excerpts/refsongs/DN020-10_two unknown guys_thunderbird_320mp3.excerpt40.mp3	1880064	53248	1.207437641723356
498	mixotic-set230-excerpts/refsongs/DN020-11_rainer mauch_winter_320mp3.excerpt40.mp3	0	12288	0.2786394557823129
499	mixotic-set230-excerpts/refsongs/DN020-12_the marx trukker_erfurt_320mp3.excerpt40.mp3	0	4096	0.09287981859410431
500	mixotic-set230-excerpts/refsongs/DN020-12_the marx trukker_erfurt_320mp3.excerpt40.mp3	2052096	4096	0.09287981859410431
501	mixotic-set230-excerpts/refsongs/DN020-13_moho_little about m_320mp3.excerpt40.mp3	0	4096	0.09287981859410431
502	mixotic-set230-excerpts/refsongs/DN020-13_moho_little about m_320mp3.excerpt40.mp3	1982464	4096	0.09287981859410431
503	mixotic-set230-excerpts/refsongs/thn001-01-pheek_-_interlude.excerpt40.mp3	0	4096	0.09287981859410431
504	mixotic-set230-excerpts/refsongs/thn001-02-thomas_jaldemark_-_highway_patrol.excerpt40.mp3	0	8192	0.18575963718820862
505	mixotic-set230-excerpts/refsongs/thn001-02-thomas_jaldemark_-_highway_patrol.excerpt40.mp3	643072	4096	0.09287981859410431
506	mixotic-set230-excerpts/refsongs/thn001-02-thomas_jaldemark_-_highway_patrol.excerpt40.mp3	1859584	4096	0.09287981859410431
507	mixotic-set230-excerpts/refsongs/thn001-02-thomas_jaldemark_-_highway_patrol.excerpt40.mp3	1880064	12288	0.2786394557823129
508	mixotic-set230-excerpts/refsongs/thn001-02-thomas_jaldemark_-_highway_patrol.excerpt40.mp3	1904640	8192	0.18575963718820862
509	mixotic-set230-excerpts/refsongs/thn001-02-thomas_jaldemark_-_highway_patrol.excerpt40.mp3	1925120	4096	0.09287981859410431
510	mixotic-set230-excerpts/refsongs/thn001-02-thomas_jaldemark_-_highway_patrol.excerpt40.mp3	1941504	77824	1.7647165532879818
511	mixotic-set230-excerpts/refsongs/thn001-03-digitalverein_-_abends_am_gasturm.excerpt40.mp3	0	4096	0.09287981859410431
512	mixotic-set230-excerpts/refsongs/thn001-03-digitalverein_-_abends_am_gasturm.excerpt40.mp3	1515520	12288	0.2786394557823129
513	mixotic-set230-excerpts/refsongs/thn001-03-digitalverein_-_abends_am_gasturm.excerpt40.mp3	1593344	36864	0.8359183673469388
514	mixotic-set230-excerpts/refsongs/thn001-03-digitalverein_-_abends_am_gasturm.excerpt40.mp3	1654784	77824	1.7647165532879818
515	mixotic-set230-excerpts/refsongs/thn001-03-digitalverein_-_abends_am_gasturm.excerpt40.mp3	1765376	4096	0.09287981859410431
516	mixotic-set230-excerpts/refsongs/thn001-03-digitalverein_-_abends_am_gasturm.excerpt40.mp3	1781760	53248	1.207437641723356
517	mixotic-set230-excerpts/refsongs/thn001-03-digitalverein_-_abends_am_gasturm.excerpt40.mp3	1847296	270336	6.130068027210885
518	mixotic-set230-excerpts/refsongs/thn003-01-k.hammer.hansen_-_sun_spots.excerpt40.mp3	0	16384	0.37151927437641724
519	mixotic-set230-excerpts/refsongs/thn003-01-k.hammer.hansen_-_sun_spots.excerpt40.mp3	1847296	4096	0.09287981859410431
520	mixotic-set230-excerpts/refsongs/thn003-01-k.hammer.hansen_-_sun_spots.excerpt40.mp3	1855488	196608	4.458231292517007
521	mixotic-set230-excerpts/refsongs/thn003-02-k.hammer.hansen_-_drift.excerpt40.mp3	0	4096	0.09287981859410431
522	mixotic-set230-excerpts/refsongs/thn003-03-k.hammer.hansen_-_whats_dub.excerpt40.mp3	0	4096	0.09287981859410431
523	mixotic-set230-excerpts/refsongs/thn003-03-k.hammer.hansen_-_whats_dub.excerpt40.mp3	1851392	114688	2.6006349206349206
524	mixotic-set230-excerpts/refsongs/thn004-01-curse_-_most_of_here.excerpt40.mp3	0	4096	0.09287981859410431
525	mixotic-set230-excerpts/refsongs/thn004-02-curse_-_veja_due.excerpt40.mp3	0	4096	0.09287981859410431
526	mixotic-set230-excerpts/refsongs/thn005-01-rktic_-_geiger_radio.excerpt40.mp3	0	8192	0.18575963718820862
527	mixotic-set230-excerpts/refsongs/thn005-01-rktic_-_geiger_radio.excerpt40.mp3	2330624	4096	0.09287981859410431
528	mixotic-set230-excerpts/refsongs/thn005-02-rktic_-_spaces_in_spaces.excerpt40.mp3	0	8192	0.18575963718820862
529	mixotic-set230-excerpts/refsongs/thn005-02-rktic_-_spaces_in_spaces.excerpt40.mp3	1884160	8192	0.18575963718820862
530	mixotic-set230-excerpts/refsongs/thn005-02-rktic_-_spaces_in_spaces.excerpt40.mp3	1900544	110592	2.507755102040816
531	mixotic-set230-excerpts/refsongs/thn005-03-rktic_-_riding_the_pipeline.excerpt40.mp3	0	4096	0.09287981859410431
532	mixotic-set230-excerpts/refsongs/thn005-03-rktic_-_riding_the_pipeline.excerpt40.mp3	1875968	12288	0.2786394557823129
533	mixotic-set230-excerpts/refsongs/thn005-03-rktic_-_riding_the_pipeline.excerpt40.mp3	1904640	4096	0.09287981859410431
534	mixotic-set230-excerpts/refsongs/thn005-03-rktic_-_riding_the_pipeline.excerpt40.mp3	1921024	4096	0.09287981859410431
535	mixotic-set230-excerpts/refsongs/thn005-03-rktic_-_riding_the_pipeline.excerpt40.mp3	1949696	16384	0.37151927437641724
536	mixotic-set230-excerpts/refsongs/thn005-04-rktic_-_the_opposite_of.excerpt40.mp3	0	32768	0.7430385487528345
537	mixotic-set230-excerpts/refsongs/thn005-04-rktic_-_the_opposite_of.excerpt40.mp3	1699840	307200	6.965986394557823
538	mixotic-set230-excerpts/refsongs/thn005-05-rktic_-_a_walk_on_deep_snow.excerpt40.mp3	0	24576	0.5572789115646258
539	mixotic-set230-excerpts/refsongs/thn005-05-rktic_-_a_walk_on_deep_snow.excerpt40.mp3	28672	4096	0.09287981859410431
540	mixotic-set230-excerpts/refsongs/thn005-05-rktic_-_a_walk_on_deep_snow.excerpt40.mp3	1880064	4096	0.09287981859410431
541	mixotic-set230-excerpts/refsongs/thn005-05-rktic_-_a_walk_on_deep_snow.excerpt40.mp3	1896448	8192	0.18575963718820862
542	mixotic-set230-excerpts/refsongs/thn005-05-rktic_-_a_walk_on_deep_snow.excerpt40.mp3	1912832	61440	1.3931972789115645
543	mixotic-set230-excerpts/refsongs/thn005-06-rktic_-_evolving_north.excerpt40.mp3	0	163840	3.7151927437641725
544	mixotic-set230-excerpts/refsongs/thn005-06-rktic_-_evolving_north.excerpt40.mp3	167936	8192	0.18575963718820862
545	mixotic-set230-excerpts/refsongs/thn005-06-rktic_-_evolving_north.excerpt40.mp3	184320	12288	0.2786394557823129
546	mixotic-set230-excerpts/refsongs/thn005-06-rktic_-_evolving_north.excerpt40.mp3	200704	4096	0.09287981859410431
547	mixotic-set230-excerpts/refsongs/thn005-06-rktic_-_evolving_north.excerpt40.mp3	217088	4096	0.09287981859410431
548	mixotic-set230-excerpts/refsongs/thn005-06-rktic_-_evolving_north.excerpt40.mp3	225280	4096	0.09287981859410431
549	mixotic-set230-excerpts/refsongs/thn005-06-rktic_-_evolving_north.excerpt40.mp3	233472	8192	0.18575963718820862
550	mixotic-set230-excerpts/refsongs/thn005-06-rktic_-_evolving_north.excerpt40.mp3	245760	4096	0.09287981859410431
551	mixotic-set230-excerpts/refsongs/thn005-06-rktic_-_evolving_north.excerpt40.mp3	258048	12288	0.2786394557823129
552	mixotic-set230-excerpts/refsongs/thn005-06-rktic_-_evolving_north.excerpt40.mp3	299008	4096	0.09287981859410431
553	mixotic-set230-excerpts/refsongs/thn005-06-rktic_-_evolving_north.excerpt40.mp3	331776	4096	0.09287981859410431
554	mixotic-set230-excerpts/refsongs/thn005-06-rktic_-_evolving_north.excerpt40.mp3	368640	4096	0.09287981859410431
555	mixotic-set230-excerpts/refsongs/thn005-06-rktic_-_evolving_north.excerpt40.mp3	1122304	4096	0.09287981859410431
556	mixotic-set230-excerpts/refsongs/thn005-06-rktic_-_evolving_north.excerpt40.mp3	1138688	4096	0.09287981859410431
557	mixotic-set230-excerpts/refsongs/thn005-06-rktic_-_evolving_north.excerpt40.mp3	1155072	4096	0.09287981859410431
558	mixotic-set230-excerpts/refsongs/thn005-06-rktic_-_evolving_north.excerpt40.mp3	1208320	4096	0.09287981859410431
559	mixotic-set230-excerpts/refsongs/thn005-06-rktic_-_evolving_north.excerpt40.mp3	1224704	4096	0.09287981859410431
560	mixotic-set230-excerpts/refsongs/thn005-06-rktic_-_evolving_north.excerpt40.mp3	1241088	4096	0.09287981859410431
561	mixotic-set230-excerpts/refsongs/thn005-06-rktic_-_evolving_north.excerpt40.mp3	1294336	4096	0.09287981859410431
562	mixotic-set230-excerpts/refsongs/thn005-06-rktic_-_evolving_north.excerpt40.mp3	1310720	4096	0.09287981859410431
563	mixotic-set230-excerpts/refsongs/thn005-06-rktic_-_evolving_north.excerpt40.mp3	1327104	4096	0.09287981859410431
564	mixotic-set230-excerpts/refsongs/thn005-06-rktic_-_evolving_north.excerpt40.mp3	1380352	4096	0.09287981859410431
565	mixotic-set230-excerpts/refsongs/thn005-06-rktic_-_evolving_north.excerpt40.mp3	1396736	4096	0.09287981859410431
566	mixotic-set230-excerpts/refsongs/thn005-06-rktic_-_evolving_north.excerpt40.mp3	1413120	4096	0.09287981859410431
567	mixotic-set230-excerpts/refsongs/thn005-06-rktic_-_evolving_north.excerpt40.mp3	1429504	4096	0.09287981859410431
568	mixotic-set230-excerpts/refsongs/thn005-06-rktic_-_evolving_north.excerpt40.mp3	1466368	4096	0.09287981859410431
569	mixotic-set230-excerpts/refsongs/thn005-06-rktic_-_evolving_north.excerpt40.mp3	1482752	4096	0.09287981859410431
570	mixotic-set230-excerpts/refsongs/thn005-06-rktic_-_evolving_north.excerpt40.mp3	1499136	4096	0.09287981859410431
571	mixotic-set230-excerpts/refsongs/thn005-06-rktic_-_evolving_north.excerpt40.mp3	1515520	4096	0.09287981859410431
572	mixotic-set230-excerpts/refsongs/thn005-06-rktic_-_evolving_north.excerpt40.mp3	1536000	4096	0.09287981859410431
573	mixotic-set230-excerpts/refsongs/thn005-06-rktic_-_evolving_north.excerpt40.mp3	1552384	4096	0.09287981859410431
574	mixotic-set230-excerpts/refsongs/thn005-06-rktic_-_evolving_north.excerpt40.mp3	1568768	4096	0.09287981859410431
575	mixotic-set230-excerpts/refsongs/thn005-06-rktic_-_evolving_north.excerpt40.mp3	1585152	4096	0.09287981859410431
576	mixotic-set230-excerpts/refsongs/thn005-06-rktic_-_evolving_north.excerpt40.mp3	1601536	4096	0.09287981859410431
577	mixotic-set230-excerpts/refsongs/thn005-06-rktic_-_evolving_north.excerpt40.mp3	1622016	8192	0.18575963718820862
578	mixotic-set230-excerpts/refsongs/thn005-06-rktic_-_evolving_north.excerpt40.mp3	1634304	8192	0.18575963718820862
579	mixotic-set230-excerpts/refsongs/thn005-06-rktic_-_evolving_north.excerpt40.mp3	1646592	4096	0.09287981859410431
580	mixotic-set230-excerpts/refsongs/thn005-06-rktic_-_evolving_north.excerpt40.mp3	1654784	8192	0.18575963718820862
581	mixotic-set230-excerpts/refsongs/thn005-06-rktic_-_evolving_north.excerpt40.mp3	1667072	8192	0.18575963718820862
582	mixotic-set230-excerpts/refsongs/thn005-06-rktic_-_evolving_north.excerpt40.mp3	1679360	4096	0.09287981859410431
583	mixotic-set230-excerpts/refsongs/thn005-06-rktic_-_evolving_north.excerpt40.mp3	1687552	8192	0.18575963718820862
584	mixotic-set230-excerpts/refsongs/thn005-06-rktic_-_evolving_north.excerpt40.mp3	1699840	16384	0.37151927437641724
585	mixotic-set230-excerpts/refsongs/thn005-06-rktic_-_evolving_north.excerpt40.mp3	1720320	8192	0.18575963718820862
586	mixotic-set230-excerpts/refsongs/thn005-06-rktic_-_evolving_north.excerpt40.mp3	1732608	4096	0.09287981859410431
587	mixotic-set230-excerpts/refsongs/thn005-06-rktic_-_evolving_north.excerpt40.mp3	1740800	282624	6.408707482993197
588	mixotic-set230-excerpts/refsongs/thn006-01-nulleins_-_soulsurfer.excerpt40.mp3	0	4096	0.09287981859410431
589	mixotic-set230-excerpts/refsongs/thn006-01-nulleins_-_soulsurfer.excerpt40.mp3	2035712	57344	1.3003174603174603
590	mixotic-set230-excerpts/refsongs/thn006-02-nulleins_-_wave.excerpt40.mp3	0	8192	0.18575963718820862
591	mixotic-set230-excerpts/refsongs/thn006-02-nulleins_-_wave.excerpt40.mp3	2011136	12288	0.2786394557823129
592	mixotic-set230-excerpts/refsongs/thn006-03-nulleins_-_tiefrot.excerpt40.mp3	0	4096	0.09287981859410431
593	mixotic-set230-excerpts/refsongs/thn006-03-nulleins_-_tiefrot.excerpt40.mp3	1961984	8192	0.18575963718820862
594	mixotic-set230-excerpts/refsongs/thn006-04-nulleins_-_pilafs_sleepy.excerpt40.mp3	0	4096	0.09287981859410431
595	mixotic-set230-excerpts/refsongs/thn006-04-nulleins_-_pilafs_sleepy.excerpt40.mp3	1929216	61440	1.3931972789115645
596	mixotic-set230-excerpts/refsongs/thn007-01-benfay_-_carbon.excerpt40.mp3	0	4096	0.09287981859410431
597	mixotic-set230-excerpts/refsongs/thn007-01-benfay_-_carbon.excerpt40.mp3	2154496	4096	0.09287981859410431
598	mixotic-set230-excerpts/refsongs/thn007-02-benfay_-_bonnie_mandarin.excerpt40.mp3	0	4096	0.09287981859410431
599	mixotic-set230-excerpts/refsongs/thn007-02-benfay_-_bonnie_mandarin.excerpt40.mp3	1945600	24576	0.5572789115646258
600	mixotic-set230-excerpts/refsongs/thn007-03-benfay_-_calamine_click.excerpt40.mp3	0	4096	0.09287981859410431
601	mixotic-set230-excerpts/refsongs/thn007-03-benfay_-_calamine_click.excerpt40.mp3	1949696	8192	0.18575963718820862
602	mixotic-set230-excerpts/refsongs/thn008-01-dolby_-_he0r.excerpt40.mp3	0	8192	0.18575963718820862
603	mixotic-set230-excerpts/refsongs/thn008-02-dolby_-_m1.excerpt40.mp3	0	4096	0.09287981859410431
604	mixotic-set230-excerpts/refsongs/thn008-02-dolby_-_m1.excerpt40.mp3	1990656	4096	0.09287981859410431
605	mixotic-set230-excerpts/refsongs/thn008-03-dolby_-_x09.excerpt40.mp3	0	4096	0.09287981859410431
606	mixotic-set230-excerpts/refsongs/thn008-03-dolby_-_x09.excerpt40.mp3	1953792	45056	1.0216780045351475
607	mixotic-set230-excerpts/refsongs/thn008-04-dolby_-_outward.excerpt40.mp3	0	4096	0.09287981859410431
608	mixotic-set230-excerpts/refsongs/thn010-01-benfay_-_smokey.excerpt40.mp3	0	8192	0.18575963718820862
609	mixotic-set230-excerpts/refsongs/thn010-01-benfay_-_smokey.excerpt40.mp3	1892352	4096	0.09287981859410431
610	mixotic-set230-excerpts/refsongs/thn010-01-benfay_-_smokey.excerpt40.mp3	1904640	4096	0.09287981859410431
611	mixotic-set230-excerpts/refsongs/thn010-01-benfay_-_smokey.excerpt40.mp3	1925120	16384	0.37151927437641724
