	mixname	sr	samples
1164	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-none-none-46.mp3	44100	4601856
1165	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-none-none-47.mp3	44100	4601856
1166	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-none-none-48.mp3	44100	4660224
1167	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-none-none-49.mp3	44100	4594688
1168	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-none-none-50.mp3	44100	4544512
1169	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-none-none-51.mp3	44100	4516864
1170	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-none-none-52.mp3	44100	4526080
1171	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-none-none-53.mp3	44100	4580352
1172	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-none-none-54.mp3	44100	4548608
1173	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-none-none-55.mp3	44100	4545536
1174	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-none-none-56.mp3	44100	4484096
1175	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-none-none-57.mp3	44100	4510720
1176	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-none-none-58.mp3	44100	4576256
1177	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-none-none-59.mp3	44100	4641792
1178	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-none-none-60.mp3	44100	4640768
1179	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-none-none-61.mp3	44100	4640768
1180	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-none-none-62.mp3	44100	4599808
1181	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-none-none-63.mp3	44100	4553728
1182	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-none-none-64.mp3	44100	4595712
1183	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-none-none-65.mp3	44100	4615168
1184	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-bass-00.mp3	44100	4641792
1185	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-bass-01.mp3	44100	4530176
1186	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-bass-02.mp3	44100	4927488
1187	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-bass-03.mp3	44100	4730880
1188	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-bass-04.mp3	44100	4429824
1189	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-bass-05.mp3	44100	4300800
1190	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-bass-06.mp3	44100	4403200
1191	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-bass-07.mp3	44100	4451328
1192	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-bass-08.mp3	44100	4581376
1193	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-bass-09.mp3	44100	4695040
1194	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-bass-35.mp3	44100	4545536
1195	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-bass-36.mp3	44100	4410368
1196	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-bass-37.mp3	44100	5369856
1197	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-bass-38.mp3	44100	4360192
1198	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-bass-39.mp3	44100	4492288
1199	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-bass-40.mp3	44100	4612096
1200	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-bass-41.mp3	44100	4169728
1201	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-bass-42.mp3	44100	3892224
1202	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-bass-43.mp3	44100	6102016
1203	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-bass-44.mp3	44100	4971520
1204	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-bass-45.mp3	44100	4512768
1205	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-bass-46.mp3	44100	4574208
1206	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-bass-47.mp3	44100	4546560
1207	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-bass-48.mp3	44100	4758528
1208	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-bass-49.mp3	44100	4937728
1209	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-bass-50.mp3	44100	4409344
1210	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-bass-51.mp3	44100	4432896
1211	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-bass-52.mp3	44100	4594688
1212	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-bass-53.mp3	44100	4580352
1213	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-bass-54.mp3	44100	4548608
1214	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-bass-55.mp3	44100	4493312
1215	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-bass-56.mp3	44100	4467712
1216	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-bass-57.mp3	44100	4547584
1217	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-bass-58.mp3	44100	4405248
1218	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-bass-59.mp3	44100	4639744
1219	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-bass-60.mp3	44100	4587520
1220	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-bass-61.mp3	44100	4769792
1221	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-bass-62.mp3	44100	4722688
1222	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-bass-63.mp3	44100	4654080
1223	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-bass-64.mp3	44100	4458496
1224	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-bass-65.mp3	44100	4393984
1225	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-compressor-00.mp3	44100	4641792
1226	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-compressor-01.mp3	44100	2811904
1227	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-compressor-02.mp3	44100	2991104
1228	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-compressor-03.mp3	44100	2905088
1229	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-compressor-04.mp3	44100	3102720
1230	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-compressor-05.mp3	44100	3045376
1231	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-compressor-06.mp3	44100	2743296
1232	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-compressor-07.mp3	44100	2997248
1233	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-compressor-08.mp3	44100	4581376
1234	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-compressor-09.mp3	44100	4695040
1235	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-compressor-35.mp3	44100	2981888
1236	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-compressor-36.mp3	44100	2919424
1237	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-compressor-37.mp3	44100	5369856
1238	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-compressor-38.mp3	44100	3081216
1239	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-compressor-39.mp3	44100	2794496
1240	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-compressor-40.mp3	44100	2771968
1241	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-compressor-41.mp3	44100	4169728
1242	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-compressor-42.mp3	44100	2379776
1243	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-compressor-43.mp3	44100	3880960
1244	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-compressor-44.mp3	44100	4971520
1245	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-compressor-45.mp3	44100	4512768
1246	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-compressor-46.mp3	44100	2834432
1247	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-compressor-47.mp3	44100	3139584
1248	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-compressor-48.mp3	44100	3164160
1249	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-compressor-49.mp3	44100	4937728
1250	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-compressor-50.mp3	44100	2829312
1251	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-compressor-51.mp3	44100	4432896
1252	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-compressor-52.mp3	44100	3167232
1253	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-compressor-53.mp3	44100	4580352
1254	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-compressor-54.mp3	44100	4548608
1255	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-compressor-55.mp3	44100	3152896
1256	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-compressor-56.mp3	44100	2759680
1257	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-compressor-57.mp3	44100	2823168
1258	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-compressor-58.mp3	44100	3030016
1259	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-compressor-59.mp3	44100	4639744
1260	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-compressor-60.mp3	44100	2877440
1261	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-compressor-61.mp3	44100	4769792
1262	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-compressor-62.mp3	44100	4722688
1263	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-compressor-63.mp3	44100	3255296
1264	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-compressor-64.mp3	44100	4458496
1265	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-compressor-65.mp3	44100	3014656
1266	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-distortion-00.mp3	44100	4641792
1267	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-distortion-01.mp3	44100	4530176
1268	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-distortion-02.mp3	44100	4927488
1269	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-distortion-03.mp3	44100	4730880
1270	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-distortion-04.mp3	44100	4429824
1271	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-distortion-05.mp3	44100	4300800
1272	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-distortion-06.mp3	44100	4403200
1273	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-distortion-07.mp3	44100	4451328
1274	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-distortion-08.mp3	44100	4581376
1275	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-distortion-09.mp3	44100	4695040
1276	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-distortion-35.mp3	44100	4545536
1277	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-distortion-36.mp3	44100	4410368
1278	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-distortion-37.mp3	44100	5369856
1279	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-distortion-38.mp3	44100	4360192
1280	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-distortion-39.mp3	44100	4492288
1281	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-distortion-40.mp3	44100	4612096
1282	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-distortion-41.mp3	44100	4169728
1283	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-distortion-42.mp3	44100	3892224
1284	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-distortion-43.mp3	44100	6102016
1285	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-distortion-44.mp3	44100	4971520
1286	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-distortion-45.mp3	44100	4512768
1287	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-distortion-46.mp3	44100	4574208
1288	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-distortion-47.mp3	44100	4546560
1289	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-distortion-48.mp3	44100	4758528
1290	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-distortion-49.mp3	44100	4937728
1291	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-distortion-50.mp3	44100	4409344
1292	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-distortion-51.mp3	44100	4432896
1293	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-distortion-52.mp3	44100	4594688
1294	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-distortion-53.mp3	44100	4580352
1295	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-distortion-54.mp3	44100	4548608
1296	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-distortion-55.mp3	44100	4493312
1297	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-distortion-56.mp3	44100	4467712
1298	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-distortion-57.mp3	44100	4547584
1299	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-distortion-58.mp3	44100	4405248
1300	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-distortion-59.mp3	44100	4639744
1301	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-distortion-60.mp3	44100	4587520
1302	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-distortion-61.mp3	44100	4769792
1303	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-distortion-62.mp3	44100	4722688
1304	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-distortion-63.mp3	44100	4654080
1305	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-distortion-64.mp3	44100	4458496
1306	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-distortion-65.mp3	44100	4393984
1307	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-none-00.mp3	44100	4641792
1308	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-none-01.mp3	44100	4530176
1309	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-none-02.mp3	44100	4927488
1310	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-none-03.mp3	44100	4730880
1311	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-none-04.mp3	44100	4429824
1312	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-none-05.mp3	44100	4300800
1313	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-none-06.mp3	44100	4403200
1314	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-none-07.mp3	44100	4451328
1315	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-none-08.mp3	44100	4581376
1316	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-none-09.mp3	44100	4695040
1317	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-none-35.mp3	44100	4545536
1318	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-none-36.mp3	44100	4410368
1319	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-none-37.mp3	44100	5369856
1320	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-none-38.mp3	44100	4360192
1321	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-none-39.mp3	44100	4492288
1322	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-none-40.mp3	44100	4612096
1323	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-none-41.mp3	44100	4169728
1324	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-none-42.mp3	44100	3892224
1325	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-none-43.mp3	44100	6102016
1326	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-none-44.mp3	44100	4971520
1327	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-none-45.mp3	44100	4512768
1328	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-none-46.mp3	44100	4574208
1329	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-none-47.mp3	44100	4546560
1330	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-none-48.mp3	44100	4758528
1331	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-none-49.mp3	44100	4937728
1332	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-none-50.mp3	44100	4409344
1333	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-none-51.mp3	44100	4432896
1334	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-none-52.mp3	44100	4594688
1335	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-none-53.mp3	44100	4580352
1336	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-none-54.mp3	44100	4548608
1337	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-none-55.mp3	44100	4493312
1338	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-none-56.mp3	44100	4467712
1339	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-none-57.mp3	44100	4547584
1340	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-none-58.mp3	44100	4405248
1341	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-none-59.mp3	44100	4639744
1342	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-none-60.mp3	44100	4587520
1343	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-none-61.mp3	44100	4769792
1344	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-none-62.mp3	44100	4722688
1345	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-none-63.mp3	44100	4654080
1346	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-none-64.mp3	44100	4458496
1347	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-resample-none-65.mp3	44100	4393984
1348	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-stretch-bass-00.mp3	44100	4641792
1349	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-stretch-bass-01.mp3	44100	4530176
1350	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-stretch-bass-02.mp3	44100	4927488
1351	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-stretch-bass-03.mp3	44100	4730880
1352	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-stretch-bass-04.mp3	44100	4429824
1353	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-stretch-bass-05.mp3	44100	4300800
1354	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-stretch-bass-06.mp3	44100	4403200
1355	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-stretch-bass-07.mp3	44100	4451328
1356	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-stretch-bass-08.mp3	44100	4581376
1357	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-stretch-bass-09.mp3	44100	4695040
1358	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-stretch-bass-35.mp3	44100	4545536
1359	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-stretch-bass-36.mp3	44100	4410368
1360	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-stretch-bass-37.mp3	44100	5369856
1361	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-stretch-bass-38.mp3	44100	4360192
1362	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-stretch-bass-39.mp3	44100	4492288
1363	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-stretch-bass-40.mp3	44100	4612096
1364	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-stretch-bass-41.mp3	44100	4169728
1365	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-stretch-bass-42.mp3	44100	3892224
1366	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-stretch-bass-43.mp3	44100	6102016
1367	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-stretch-bass-44.mp3	44100	4971520
1368	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-stretch-bass-45.mp3	44100	4512768
1369	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-stretch-bass-46.mp3	44100	4574208
1370	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-stretch-bass-47.mp3	44100	4546560
1371	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-stretch-bass-48.mp3	44100	4758528
1372	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-stretch-bass-49.mp3	44100	4937728
1373	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-stretch-bass-50.mp3	44100	4409344
1374	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-stretch-bass-51.mp3	44100	4432896
1375	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-stretch-bass-52.mp3	44100	4594688
1376	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-stretch-bass-53.mp3	44100	4580352
1377	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-stretch-bass-54.mp3	44100	4548608
1378	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-stretch-bass-55.mp3	44100	4493312
1379	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-stretch-bass-56.mp3	44100	4467712
1380	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-stretch-bass-57.mp3	44100	4547584
1381	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-stretch-bass-58.mp3	44100	4405248
1382	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-stretch-bass-59.mp3	44100	4639744
1383	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-stretch-bass-60.mp3	44100	4587520
1384	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-stretch-bass-61.mp3	44100	4769792
1385	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-stretch-bass-62.mp3	44100	4722688
1386	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-stretch-bass-63.mp3	44100	4654080
1387	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-stretch-bass-64.mp3	44100	4458496
1388	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-stretch-bass-65.mp3	44100	4393984
1389	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-stretch-compressor-00.mp3	44100	4641792
1390	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-stretch-compressor-01.mp3	44100	4530176
1391	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-stretch-compressor-02.mp3	44100	4927488
1392	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-stretch-compressor-03.mp3	44100	4730880
1393	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-stretch-compressor-04.mp3	44100	4429824
1394	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-stretch-compressor-05.mp3	44100	4300800
1395	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-stretch-compressor-06.mp3	44100	4403200
1396	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-stretch-compressor-07.mp3	44100	4451328
1397	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-stretch-compressor-08.mp3	44100	4581376
1398	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-stretch-compressor-09.mp3	44100	4695040
1399	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-stretch-compressor-35.mp3	44100	4545536
1400	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-stretch-compressor-36.mp3	44100	4410368
1401	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-stretch-compressor-37.mp3	44100	5369856
1402	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-stretch-compressor-38.mp3	44100	4360192
1403	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-stretch-compressor-39.mp3	44100	4492288
1404	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-stretch-compressor-40.mp3	44100	4612096
1405	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-stretch-compressor-41.mp3	44100	4169728
1406	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-stretch-compressor-42.mp3	44100	3892224
1407	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-stretch-compressor-43.mp3	44100	6102016
1408	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-stretch-compressor-44.mp3	44100	4971520
1409	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-stretch-compressor-45.mp3	44100	4512768
1410	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-stretch-compressor-46.mp3	44100	4574208
1411	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-stretch-compressor-47.mp3	44100	4546560
1412	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-stretch-compressor-48.mp3	44100	4758528
1413	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-stretch-compressor-49.mp3	44100	4937728
1414	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-stretch-compressor-50.mp3	44100	4409344
1415	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-stretch-compressor-51.mp3	44100	4432896
1416	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-stretch-compressor-52.mp3	44100	4594688
1417	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-stretch-compressor-53.mp3	44100	4580352
1418	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-stretch-compressor-54.mp3	44100	4548608
1419	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-stretch-compressor-55.mp3	44100	4493312
1420	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-stretch-compressor-56.mp3	44100	4467712
1421	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-stretch-compressor-57.mp3	44100	4547584
1422	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-stretch-compressor-58.mp3	44100	4405248
1423	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-stretch-compressor-59.mp3	44100	4639744
1424	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-stretch-compressor-60.mp3	44100	4587520
1425	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-stretch-compressor-61.mp3	44100	4769792
1426	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-stretch-compressor-62.mp3	44100	4722688
1427	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-stretch-compressor-63.mp3	44100	4654080
1428	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-stretch-compressor-64.mp3	44100	4458496
1429	../unmixdb/mixotic-set230-excerpts/mixes/set230mix3-stretch-compressor-65.mp3	44100	4393984
