	mixname	sr	samples
1254	mixotic-set230-excerpts/mixes/set230mix3-resample-compressor-54.mp3	44100	4548608
1255	mixotic-set230-excerpts/mixes/set230mix3-resample-compressor-55.mp3	44100	3152896
1256	mixotic-set230-excerpts/mixes/set230mix3-resample-compressor-56.mp3	44100	2759680
1257	mixotic-set230-excerpts/mixes/set230mix3-resample-compressor-57.mp3	44100	2823168
1258	mixotic-set230-excerpts/mixes/set230mix3-resample-compressor-58.mp3	44100	3030016
1259	mixotic-set230-excerpts/mixes/set230mix3-resample-compressor-59.mp3	44100	4639744
1260	mixotic-set230-excerpts/mixes/set230mix3-resample-compressor-60.mp3	44100	2877440
1261	mixotic-set230-excerpts/mixes/set230mix3-resample-compressor-61.mp3	44100	4769792
1262	mixotic-set230-excerpts/mixes/set230mix3-resample-compressor-62.mp3	44100	4722688
1263	mixotic-set230-excerpts/mixes/set230mix3-resample-compressor-63.mp3	44100	3255296
1264	mixotic-set230-excerpts/mixes/set230mix3-resample-compressor-64.mp3	44100	4458496
1265	mixotic-set230-excerpts/mixes/set230mix3-resample-compressor-65.mp3	44100	3014656
1266	mixotic-set230-excerpts/mixes/set230mix3-resample-distortion-00.mp3	44100	4641792
1267	mixotic-set230-excerpts/mixes/set230mix3-resample-distortion-01.mp3	44100	4530176
1268	mixotic-set230-excerpts/mixes/set230mix3-resample-distortion-02.mp3	44100	4927488
1269	mixotic-set230-excerpts/mixes/set230mix3-resample-distortion-03.mp3	44100	4730880
1270	mixotic-set230-excerpts/mixes/set230mix3-resample-distortion-04.mp3	44100	4429824
1271	mixotic-set230-excerpts/mixes/set230mix3-resample-distortion-05.mp3	44100	4300800
1272	mixotic-set230-excerpts/mixes/set230mix3-resample-distortion-06.mp3	44100	4403200
1273	mixotic-set230-excerpts/mixes/set230mix3-resample-distortion-07.mp3	44100	4451328
1274	mixotic-set230-excerpts/mixes/set230mix3-resample-distortion-08.mp3	44100	4581376
1275	mixotic-set230-excerpts/mixes/set230mix3-resample-distortion-09.mp3	44100	4695040
1276	mixotic-set230-excerpts/mixes/set230mix3-resample-distortion-35.mp3	44100	4545536
1277	mixotic-set230-excerpts/mixes/set230mix3-resample-distortion-36.mp3	44100	4410368
1278	mixotic-set230-excerpts/mixes/set230mix3-resample-distortion-37.mp3	44100	5369856
1279	mixotic-set230-excerpts/mixes/set230mix3-resample-distortion-38.mp3	44100	4360192
1280	mixotic-set230-excerpts/mixes/set230mix3-resample-distortion-39.mp3	44100	4492288
1281	mixotic-set230-excerpts/mixes/set230mix3-resample-distortion-40.mp3	44100	4612096
1282	mixotic-set230-excerpts/mixes/set230mix3-resample-distortion-41.mp3	44100	4169728
1283	mixotic-set230-excerpts/mixes/set230mix3-resample-distortion-42.mp3	44100	3892224
1284	mixotic-set230-excerpts/mixes/set230mix3-resample-distortion-43.mp3	44100	6102016
1285	mixotic-set230-excerpts/mixes/set230mix3-resample-distortion-44.mp3	44100	4971520
1286	mixotic-set230-excerpts/mixes/set230mix3-resample-distortion-45.mp3	44100	4512768
1287	mixotic-set230-excerpts/mixes/set230mix3-resample-distortion-46.mp3	44100	4574208
1288	mixotic-set230-excerpts/mixes/set230mix3-resample-distortion-47.mp3	44100	4546560
1289	mixotic-set230-excerpts/mixes/set230mix3-resample-distortion-48.mp3	44100	4758528
1290	mixotic-set230-excerpts/mixes/set230mix3-resample-distortion-49.mp3	44100	4937728
1291	mixotic-set230-excerpts/mixes/set230mix3-resample-distortion-50.mp3	44100	4409344
1292	mixotic-set230-excerpts/mixes/set230mix3-resample-distortion-51.mp3	44100	4432896
1293	mixotic-set230-excerpts/mixes/set230mix3-resample-distortion-52.mp3	44100	4594688
1294	mixotic-set230-excerpts/mixes/set230mix3-resample-distortion-53.mp3	44100	4580352
1295	mixotic-set230-excerpts/mixes/set230mix3-resample-distortion-54.mp3	44100	4548608
1296	mixotic-set230-excerpts/mixes/set230mix3-resample-distortion-55.mp3	44100	4493312
1297	mixotic-set230-excerpts/mixes/set230mix3-resample-distortion-56.mp3	44100	4467712
1298	mixotic-set230-excerpts/mixes/set230mix3-resample-distortion-57.mp3	44100	4547584
1299	mixotic-set230-excerpts/mixes/set230mix3-resample-distortion-58.mp3	44100	4405248
1300	mixotic-set230-excerpts/mixes/set230mix3-resample-distortion-59.mp3	44100	4639744
1301	mixotic-set230-excerpts/mixes/set230mix3-resample-distortion-60.mp3	44100	4587520
1302	mixotic-set230-excerpts/mixes/set230mix3-resample-distortion-61.mp3	44100	4769792
1303	mixotic-set230-excerpts/mixes/set230mix3-resample-distortion-62.mp3	44100	4722688
1304	mixotic-set230-excerpts/mixes/set230mix3-resample-distortion-63.mp3	44100	4654080
1305	mixotic-set230-excerpts/mixes/set230mix3-resample-distortion-64.mp3	44100	4458496
1306	mixotic-set230-excerpts/mixes/set230mix3-resample-distortion-65.mp3	44100	4393984
1307	mixotic-set230-excerpts/mixes/set230mix3-resample-none-00.mp3	44100	4641792
1308	mixotic-set230-excerpts/mixes/set230mix3-resample-none-01.mp3	44100	4530176
1309	mixotic-set230-excerpts/mixes/set230mix3-resample-none-02.mp3	44100	4927488
1310	mixotic-set230-excerpts/mixes/set230mix3-resample-none-03.mp3	44100	4730880
1311	mixotic-set230-excerpts/mixes/set230mix3-resample-none-04.mp3	44100	4429824
1312	mixotic-set230-excerpts/mixes/set230mix3-resample-none-05.mp3	44100	4300800
1313	mixotic-set230-excerpts/mixes/set230mix3-resample-none-06.mp3	44100	4403200
1314	mixotic-set230-excerpts/mixes/set230mix3-resample-none-07.mp3	44100	4451328
1315	mixotic-set230-excerpts/mixes/set230mix3-resample-none-08.mp3	44100	4581376
1316	mixotic-set230-excerpts/mixes/set230mix3-resample-none-09.mp3	44100	4695040
1317	mixotic-set230-excerpts/mixes/set230mix3-resample-none-35.mp3	44100	4545536
1318	mixotic-set230-excerpts/mixes/set230mix3-resample-none-36.mp3	44100	4410368
1319	mixotic-set230-excerpts/mixes/set230mix3-resample-none-37.mp3	44100	5369856
1320	mixotic-set230-excerpts/mixes/set230mix3-resample-none-38.mp3	44100	4360192
1321	mixotic-set230-excerpts/mixes/set230mix3-resample-none-39.mp3	44100	4492288
1322	mixotic-set230-excerpts/mixes/set230mix3-resample-none-40.mp3	44100	4612096
1323	mixotic-set230-excerpts/mixes/set230mix3-resample-none-41.mp3	44100	4169728
1324	mixotic-set230-excerpts/mixes/set230mix3-resample-none-42.mp3	44100	3892224
1325	mixotic-set230-excerpts/mixes/set230mix3-resample-none-43.mp3	44100	6102016
1326	mixotic-set230-excerpts/mixes/set230mix3-resample-none-44.mp3	44100	4971520
1327	mixotic-set230-excerpts/mixes/set230mix3-resample-none-45.mp3	44100	4512768
1328	mixotic-set230-excerpts/mixes/set230mix3-resample-none-46.mp3	44100	4574208
1329	mixotic-set230-excerpts/mixes/set230mix3-resample-none-47.mp3	44100	4546560
1330	mixotic-set230-excerpts/mixes/set230mix3-resample-none-48.mp3	44100	4758528
1331	mixotic-set230-excerpts/mixes/set230mix3-resample-none-49.mp3	44100	4937728
1332	mixotic-set230-excerpts/mixes/set230mix3-resample-none-50.mp3	44100	4409344
1333	mixotic-set230-excerpts/mixes/set230mix3-resample-none-51.mp3	44100	4432896
1334	mixotic-set230-excerpts/mixes/set230mix3-resample-none-52.mp3	44100	4594688
1335	mixotic-set230-excerpts/mixes/set230mix3-resample-none-53.mp3	44100	4580352
1336	mixotic-set230-excerpts/mixes/set230mix3-resample-none-54.mp3	44100	4548608
1337	mixotic-set230-excerpts/mixes/set230mix3-resample-none-55.mp3	44100	4493312
1338	mixotic-set230-excerpts/mixes/set230mix3-resample-none-56.mp3	44100	4467712
1339	mixotic-set230-excerpts/mixes/set230mix3-resample-none-57.mp3	44100	4547584
1340	mixotic-set230-excerpts/mixes/set230mix3-resample-none-58.mp3	44100	4405248
1341	mixotic-set230-excerpts/mixes/set230mix3-resample-none-59.mp3	44100	4639744
1342	mixotic-set230-excerpts/mixes/set230mix3-resample-none-60.mp3	44100	4587520
1343	mixotic-set230-excerpts/mixes/set230mix3-resample-none-61.mp3	44100	4769792
1344	mixotic-set230-excerpts/mixes/set230mix3-resample-none-62.mp3	44100	4722688
1345	mixotic-set230-excerpts/mixes/set230mix3-resample-none-63.mp3	44100	4654080
1346	mixotic-set230-excerpts/mixes/set230mix3-resample-none-64.mp3	44100	4458496
1347	mixotic-set230-excerpts/mixes/set230mix3-resample-none-65.mp3	44100	4393984
1348	mixotic-set230-excerpts/mixes/set230mix3-stretch-bass-00.mp3	44100	4641792
1349	mixotic-set230-excerpts/mixes/set230mix3-stretch-bass-01.mp3	44100	4530176
1350	mixotic-set230-excerpts/mixes/set230mix3-stretch-bass-02.mp3	44100	4927488
1351	mixotic-set230-excerpts/mixes/set230mix3-stretch-bass-03.mp3	44100	4730880
1352	mixotic-set230-excerpts/mixes/set230mix3-stretch-bass-04.mp3	44100	4429824
1353	mixotic-set230-excerpts/mixes/set230mix3-stretch-bass-05.mp3	44100	4300800
1354	mixotic-set230-excerpts/mixes/set230mix3-stretch-bass-06.mp3	44100	4403200
1355	mixotic-set230-excerpts/mixes/set230mix3-stretch-bass-07.mp3	44100	4451328
1356	mixotic-set230-excerpts/mixes/set230mix3-stretch-bass-08.mp3	44100	4581376
1357	mixotic-set230-excerpts/mixes/set230mix3-stretch-bass-09.mp3	44100	4695040
1358	mixotic-set230-excerpts/mixes/set230mix3-stretch-bass-35.mp3	44100	4545536
1359	mixotic-set230-excerpts/mixes/set230mix3-stretch-bass-36.mp3	44100	4410368
1360	mixotic-set230-excerpts/mixes/set230mix3-stretch-bass-37.mp3	44100	5369856
1361	mixotic-set230-excerpts/mixes/set230mix3-stretch-bass-38.mp3	44100	4360192
1362	mixotic-set230-excerpts/mixes/set230mix3-stretch-bass-39.mp3	44100	4492288
1363	mixotic-set230-excerpts/mixes/set230mix3-stretch-bass-40.mp3	44100	4612096
1364	mixotic-set230-excerpts/mixes/set230mix3-stretch-bass-41.mp3	44100	4169728
1365	mixotic-set230-excerpts/mixes/set230mix3-stretch-bass-42.mp3	44100	3892224
1366	mixotic-set230-excerpts/mixes/set230mix3-stretch-bass-43.mp3	44100	6102016
1367	mixotic-set230-excerpts/mixes/set230mix3-stretch-bass-44.mp3	44100	4971520
1368	mixotic-set230-excerpts/mixes/set230mix3-stretch-bass-45.mp3	44100	4512768
1369	mixotic-set230-excerpts/mixes/set230mix3-stretch-bass-46.mp3	44100	4574208
1370	mixotic-set230-excerpts/mixes/set230mix3-stretch-bass-47.mp3	44100	4546560
1371	mixotic-set230-excerpts/mixes/set230mix3-stretch-bass-48.mp3	44100	4758528
1372	mixotic-set230-excerpts/mixes/set230mix3-stretch-bass-49.mp3	44100	4937728
1373	mixotic-set230-excerpts/mixes/set230mix3-stretch-bass-50.mp3	44100	4409344
1374	mixotic-set230-excerpts/mixes/set230mix3-stretch-bass-51.mp3	44100	4432896
1375	mixotic-set230-excerpts/mixes/set230mix3-stretch-bass-52.mp3	44100	4594688
1376	mixotic-set230-excerpts/mixes/set230mix3-stretch-bass-53.mp3	44100	4580352
1377	mixotic-set230-excerpts/mixes/set230mix3-stretch-bass-54.mp3	44100	4548608
1378	mixotic-set230-excerpts/mixes/set230mix3-stretch-bass-55.mp3	44100	4493312
1379	mixotic-set230-excerpts/mixes/set230mix3-stretch-bass-56.mp3	44100	4467712
1380	mixotic-set230-excerpts/mixes/set230mix3-stretch-bass-57.mp3	44100	4547584
1381	mixotic-set230-excerpts/mixes/set230mix3-stretch-bass-58.mp3	44100	4405248
1382	mixotic-set230-excerpts/mixes/set230mix3-stretch-bass-59.mp3	44100	4639744
1383	mixotic-set230-excerpts/mixes/set230mix3-stretch-bass-60.mp3	44100	4587520
1384	mixotic-set230-excerpts/mixes/set230mix3-stretch-bass-61.mp3	44100	4769792
1385	mixotic-set230-excerpts/mixes/set230mix3-stretch-bass-62.mp3	44100	4722688
1386	mixotic-set230-excerpts/mixes/set230mix3-stretch-bass-63.mp3	44100	4654080
1387	mixotic-set230-excerpts/mixes/set230mix3-stretch-bass-64.mp3	44100	4458496
1388	mixotic-set230-excerpts/mixes/set230mix3-stretch-bass-65.mp3	44100	4393984
1389	mixotic-set230-excerpts/mixes/set230mix3-stretch-compressor-00.mp3	44100	4641792
1390	mixotic-set230-excerpts/mixes/set230mix3-stretch-compressor-01.mp3	44100	4530176
1391	mixotic-set230-excerpts/mixes/set230mix3-stretch-compressor-02.mp3	44100	4927488
1392	mixotic-set230-excerpts/mixes/set230mix3-stretch-compressor-03.mp3	44100	4730880
1393	mixotic-set230-excerpts/mixes/set230mix3-stretch-compressor-04.mp3	44100	4429824
1394	mixotic-set230-excerpts/mixes/set230mix3-stretch-compressor-05.mp3	44100	4300800
1395	mixotic-set230-excerpts/mixes/set230mix3-stretch-compressor-06.mp3	44100	4403200
1396	mixotic-set230-excerpts/mixes/set230mix3-stretch-compressor-07.mp3	44100	4451328
1397	mixotic-set230-excerpts/mixes/set230mix3-stretch-compressor-08.mp3	44100	4581376
1398	mixotic-set230-excerpts/mixes/set230mix3-stretch-compressor-09.mp3	44100	4695040
1399	mixotic-set230-excerpts/mixes/set230mix3-stretch-compressor-35.mp3	44100	4545536
1400	mixotic-set230-excerpts/mixes/set230mix3-stretch-compressor-36.mp3	44100	4410368
1401	mixotic-set230-excerpts/mixes/set230mix3-stretch-compressor-37.mp3	44100	5369856
1402	mixotic-set230-excerpts/mixes/set230mix3-stretch-compressor-38.mp3	44100	4360192
1403	mixotic-set230-excerpts/mixes/set230mix3-stretch-compressor-39.mp3	44100	4492288
1404	mixotic-set230-excerpts/mixes/set230mix3-stretch-compressor-40.mp3	44100	4612096
1405	mixotic-set230-excerpts/mixes/set230mix3-stretch-compressor-41.mp3	44100	4169728
1406	mixotic-set230-excerpts/mixes/set230mix3-stretch-compressor-42.mp3	44100	3892224
1407	mixotic-set230-excerpts/mixes/set230mix3-stretch-compressor-43.mp3	44100	6102016
1408	mixotic-set230-excerpts/mixes/set230mix3-stretch-compressor-44.mp3	44100	4971520
1409	mixotic-set230-excerpts/mixes/set230mix3-stretch-compressor-45.mp3	44100	4512768
1410	mixotic-set230-excerpts/mixes/set230mix3-stretch-compressor-46.mp3	44100	4574208
1411	mixotic-set230-excerpts/mixes/set230mix3-stretch-compressor-47.mp3	44100	4546560
1412	mixotic-set230-excerpts/mixes/set230mix3-stretch-compressor-48.mp3	44100	4758528
1413	mixotic-set230-excerpts/mixes/set230mix3-stretch-compressor-49.mp3	44100	4937728
1414	mixotic-set230-excerpts/mixes/set230mix3-stretch-compressor-50.mp3	44100	4409344
1415	mixotic-set230-excerpts/mixes/set230mix3-stretch-compressor-51.mp3	44100	4432896
1416	mixotic-set230-excerpts/mixes/set230mix3-stretch-compressor-52.mp3	44100	4594688
1417	mixotic-set230-excerpts/mixes/set230mix3-stretch-compressor-53.mp3	44100	4580352
1418	mixotic-set230-excerpts/mixes/set230mix3-stretch-compressor-54.mp3	44100	4548608
1419	mixotic-set230-excerpts/mixes/set230mix3-stretch-compressor-55.mp3	44100	4493312
1420	mixotic-set230-excerpts/mixes/set230mix3-stretch-compressor-56.mp3	44100	4467712
1421	mixotic-set230-excerpts/mixes/set230mix3-stretch-compressor-57.mp3	44100	4547584
1422	mixotic-set230-excerpts/mixes/set230mix3-stretch-compressor-58.mp3	44100	4405248
1423	mixotic-set230-excerpts/mixes/set230mix3-stretch-compressor-59.mp3	44100	4639744
1424	mixotic-set230-excerpts/mixes/set230mix3-stretch-compressor-60.mp3	44100	4587520
1425	mixotic-set230-excerpts/mixes/set230mix3-stretch-compressor-61.mp3	44100	4769792
1426	mixotic-set230-excerpts/mixes/set230mix3-stretch-compressor-62.mp3	44100	4722688
1427	mixotic-set230-excerpts/mixes/set230mix3-stretch-compressor-63.mp3	44100	4654080
1428	mixotic-set230-excerpts/mixes/set230mix3-stretch-compressor-64.mp3	44100	4458496
1429	mixotic-set230-excerpts/mixes/set230mix3-stretch-compressor-65.mp3	44100	4393984
1430	mixotic-set230-excerpts/mixes/set230mix3-stretch-distortion-00.mp3	44100	4641792
1431	mixotic-set230-excerpts/mixes/set230mix3-stretch-distortion-01.mp3	44100	4530176
1432	mixotic-set230-excerpts/mixes/set230mix3-stretch-distortion-02.mp3	44100	4927488
1433	mixotic-set230-excerpts/mixes/set230mix3-stretch-distortion-03.mp3	44100	4730880
1434	mixotic-set230-excerpts/mixes/set230mix3-stretch-distortion-04.mp3	44100	4429824
1435	mixotic-set230-excerpts/mixes/set230mix3-stretch-distortion-05.mp3	44100	4300800
1436	mixotic-set230-excerpts/mixes/set230mix3-stretch-distortion-06.mp3	44100	4403200
1437	mixotic-set230-excerpts/mixes/set230mix3-stretch-distortion-07.mp3	44100	4451328
1438	mixotic-set230-excerpts/mixes/set230mix3-stretch-distortion-08.mp3	44100	4581376
1439	mixotic-set230-excerpts/mixes/set230mix3-stretch-distortion-09.mp3	44100	4695040
1440	mixotic-set230-excerpts/mixes/set230mix3-stretch-distortion-35.mp3	44100	4545536
1441	mixotic-set230-excerpts/mixes/set230mix3-stretch-distortion-36.mp3	44100	4410368
1442	mixotic-set230-excerpts/mixes/set230mix3-stretch-distortion-37.mp3	44100	5369856
1443	mixotic-set230-excerpts/mixes/set230mix3-stretch-distortion-38.mp3	44100	4360192
1444	mixotic-set230-excerpts/mixes/set230mix3-stretch-distortion-39.mp3	44100	4492288
1445	mixotic-set230-excerpts/mixes/set230mix3-stretch-distortion-40.mp3	44100	4612096
1446	mixotic-set230-excerpts/mixes/set230mix3-stretch-distortion-41.mp3	44100	4169728
1447	mixotic-set230-excerpts/mixes/set230mix3-stretch-distortion-42.mp3	44100	3892224
1448	mixotic-set230-excerpts/mixes/set230mix3-stretch-distortion-43.mp3	44100	6102016
1449	mixotic-set230-excerpts/mixes/set230mix3-stretch-distortion-44.mp3	44100	4971520
1450	mixotic-set230-excerpts/mixes/set230mix3-stretch-distortion-45.mp3	44100	4512768
1451	mixotic-set230-excerpts/mixes/set230mix3-stretch-distortion-46.mp3	44100	4574208
1452	mixotic-set230-excerpts/mixes/set230mix3-stretch-distortion-47.mp3	44100	4546560
1453	mixotic-set230-excerpts/mixes/set230mix3-stretch-distortion-48.mp3	44100	4758528
1454	mixotic-set230-excerpts/mixes/set230mix3-stretch-distortion-49.mp3	44100	4937728
1455	mixotic-set230-excerpts/mixes/set230mix3-stretch-distortion-50.mp3	44100	4409344
1456	mixotic-set230-excerpts/mixes/set230mix3-stretch-distortion-51.mp3	44100	4432896
1457	mixotic-set230-excerpts/mixes/set230mix3-stretch-distortion-52.mp3	44100	4594688
1458	mixotic-set230-excerpts/mixes/set230mix3-stretch-distortion-53.mp3	44100	4580352
1459	mixotic-set230-excerpts/mixes/set230mix3-stretch-distortion-54.mp3	44100	4548608
1460	mixotic-set230-excerpts/mixes/set230mix3-stretch-distortion-55.mp3	44100	4493312
1461	mixotic-set230-excerpts/mixes/set230mix3-stretch-distortion-56.mp3	44100	4467712
1462	mixotic-set230-excerpts/mixes/set230mix3-stretch-distortion-57.mp3	44100	4547584
1463	mixotic-set230-excerpts/mixes/set230mix3-stretch-distortion-58.mp3	44100	4405248
1464	mixotic-set230-excerpts/mixes/set230mix3-stretch-distortion-59.mp3	44100	4639744
1465	mixotic-set230-excerpts/mixes/set230mix3-stretch-distortion-60.mp3	44100	4587520
1466	mixotic-set230-excerpts/mixes/set230mix3-stretch-distortion-61.mp3	44100	4769792
1467	mixotic-set230-excerpts/mixes/set230mix3-stretch-distortion-62.mp3	44100	4722688
1468	mixotic-set230-excerpts/mixes/set230mix3-stretch-distortion-63.mp3	44100	4654080
1469	mixotic-set230-excerpts/mixes/set230mix3-stretch-distortion-64.mp3	44100	4458496
1470	mixotic-set230-excerpts/mixes/set230mix3-stretch-distortion-65.mp3	44100	4393984
1471	mixotic-set230-excerpts/mixes/set230mix3-stretch-none-00.mp3	44100	4641792
1472	mixotic-set230-excerpts/mixes/set230mix3-stretch-none-01.mp3	44100	4530176
1473	mixotic-set230-excerpts/mixes/set230mix3-stretch-none-02.mp3	44100	4927488
1474	mixotic-set230-excerpts/mixes/set230mix3-stretch-none-03.mp3	44100	4730880
1475	mixotic-set230-excerpts/mixes/set230mix3-stretch-none-04.mp3	44100	4429824
1476	mixotic-set230-excerpts/mixes/set230mix3-stretch-none-05.mp3	44100	4300800
1477	mixotic-set230-excerpts/mixes/set230mix3-stretch-none-06.mp3	44100	4403200
1478	mixotic-set230-excerpts/mixes/set230mix3-stretch-none-07.mp3	44100	4451328
1479	mixotic-set230-excerpts/mixes/set230mix3-stretch-none-08.mp3	44100	4581376
1480	mixotic-set230-excerpts/mixes/set230mix3-stretch-none-09.mp3	44100	4695040
1481	mixotic-set230-excerpts/mixes/set230mix3-stretch-none-35.mp3	44100	4545536
1482	mixotic-set230-excerpts/mixes/set230mix3-stretch-none-36.mp3	44100	4410368
1483	mixotic-set230-excerpts/mixes/set230mix3-stretch-none-37.mp3	44100	5369856
1484	mixotic-set230-excerpts/mixes/set230mix3-stretch-none-38.mp3	44100	4360192
1485	mixotic-set230-excerpts/mixes/set230mix3-stretch-none-39.mp3	44100	4492288
1486	mixotic-set230-excerpts/mixes/set230mix3-stretch-none-40.mp3	44100	4612096
1487	mixotic-set230-excerpts/mixes/set230mix3-stretch-none-41.mp3	44100	4169728
1488	mixotic-set230-excerpts/mixes/set230mix3-stretch-none-42.mp3	44100	3892224
1489	mixotic-set230-excerpts/mixes/set230mix3-stretch-none-43.mp3	44100	6102016
1490	mixotic-set230-excerpts/mixes/set230mix3-stretch-none-44.mp3	44100	4971520
1491	mixotic-set230-excerpts/mixes/set230mix3-stretch-none-45.mp3	44100	4512768
1492	mixotic-set230-excerpts/mixes/set230mix3-stretch-none-46.mp3	44100	4574208
1493	mixotic-set230-excerpts/mixes/set230mix3-stretch-none-47.mp3	44100	4546560
1494	mixotic-set230-excerpts/mixes/set230mix3-stretch-none-48.mp3	44100	4758528
1495	mixotic-set230-excerpts/mixes/set230mix3-stretch-none-49.mp3	44100	4937728
1496	mixotic-set230-excerpts/mixes/set230mix3-stretch-none-50.mp3	44100	4409344
1497	mixotic-set230-excerpts/mixes/set230mix3-stretch-none-51.mp3	44100	4432896
1498	mixotic-set230-excerpts/mixes/set230mix3-stretch-none-52.mp3	44100	4594688
1499	mixotic-set230-excerpts/mixes/set230mix3-stretch-none-53.mp3	44100	4580352
1500	mixotic-set230-excerpts/mixes/set230mix3-stretch-none-54.mp3	44100	4548608
1501	mixotic-set230-excerpts/mixes/set230mix3-stretch-none-55.mp3	44100	4493312
1502	mixotic-set230-excerpts/mixes/set230mix3-stretch-none-56.mp3	44100	4467712
1503	mixotic-set230-excerpts/mixes/set230mix3-stretch-none-57.mp3	44100	4547584
1504	mixotic-set230-excerpts/mixes/set230mix3-stretch-none-58.mp3	44100	4405248
1505	mixotic-set230-excerpts/mixes/set230mix3-stretch-none-59.mp3	44100	4639744
1506	mixotic-set230-excerpts/mixes/set230mix3-stretch-none-60.mp3	44100	4587520
1507	mixotic-set230-excerpts/mixes/set230mix3-stretch-none-61.mp3	44100	4769792
1508	mixotic-set230-excerpts/mixes/set230mix3-stretch-none-62.mp3	44100	4722688
1509	mixotic-set230-excerpts/mixes/set230mix3-stretch-none-63.mp3	44100	4654080
1510	mixotic-set230-excerpts/mixes/set230mix3-stretch-none-64.mp3	44100	4458496
1511	mixotic-set230-excerpts/mixes/set230mix3-stretch-none-65.mp3	44100	4393984
1512	mixotic-set275-excerpts/mixes/set275mix3-none-bass-00.mp3	44100	4613120
1513	mixotic-set275-excerpts/mixes/set275mix3-none-bass-01.mp3	44100	4555776
1514	mixotic-set275-excerpts/mixes/set275mix3-none-bass-02.mp3	44100	4571136
1515	mixotic-set275-excerpts/mixes/set275mix3-none-bass-03.mp3	44100	4815872
1516	mixotic-set275-excerpts/mixes/set275mix3-none-bass-04.mp3	44100	4664320
1517	mixotic-set275-excerpts/mixes/set275mix3-none-bass-05.mp3	44100	4737024
1518	mixotic-set275-excerpts/mixes/set275mix3-none-bass-06.mp3	44100	4637696
1519	mixotic-set275-excerpts/mixes/set275mix3-none-bass-07.mp3	44100	4618240
1520	mixotic-set275-excerpts/mixes/set275mix3-none-bass-08.mp3	44100	4591616
1521	mixotic-set275-excerpts/mixes/set275mix3-none-bass-09.mp3	44100	4516864
1522	mixotic-set275-excerpts/mixes/set275mix3-none-bass-10.mp3	44100	4591616
1523	mixotic-set275-excerpts/mixes/set275mix3-none-bass-11.mp3	44100	4605952
1524	mixotic-set275-excerpts/mixes/set275mix3-none-bass-12.mp3	44100	4602880
1525	mixotic-set275-excerpts/mixes/set275mix3-none-bass-16.mp3	44100	4595712
1526	mixotic-set275-excerpts/mixes/set275mix3-none-bass-20.mp3	44100	4665344
1527	mixotic-set275-excerpts/mixes/set275mix3-none-bass-21.mp3	44100	4590592
1528	mixotic-set275-excerpts/mixes/set275mix3-none-bass-22.mp3	44100	4584448
1529	mixotic-set275-excerpts/mixes/set275mix3-none-bass-23.mp3	44100	4536320
1530	mixotic-set275-excerpts/mixes/set275mix3-none-bass-24.mp3	44100	4490240
1531	mixotic-set275-excerpts/mixes/set275mix3-none-bass-25.mp3	44100	4535296
1532	mixotic-set275-excerpts/mixes/set275mix3-none-bass-26.mp3	44100	4642816
1533	mixotic-set275-excerpts/mixes/set275mix3-none-bass-27.mp3	44100	4771840
1534	mixotic-set275-excerpts/mixes/set275mix3-none-bass-28.mp3	44100	4755456
1535	mixotic-set275-excerpts/mixes/set275mix3-none-bass-29.mp3	44100	4660224
1536	mixotic-set275-excerpts/mixes/set275mix3-none-bass-30.mp3	44100	4622336
1537	mixotic-set275-excerpts/mixes/set275mix3-none-bass-31.mp3	44100	4657152
1538	mixotic-set275-excerpts/mixes/set275mix3-none-compressor-00.mp3	44100	4613120
1539	mixotic-set275-excerpts/mixes/set275mix3-none-compressor-01.mp3	44100	4555776
1540	mixotic-set275-excerpts/mixes/set275mix3-none-compressor-02.mp3	44100	4571136
1541	mixotic-set275-excerpts/mixes/set275mix3-none-compressor-03.mp3	44100	4815872
1542	mixotic-set275-excerpts/mixes/set275mix3-none-compressor-04.mp3	44100	4664320
1543	mixotic-set275-excerpts/mixes/set275mix3-none-compressor-05.mp3	44100	4737024
1544	mixotic-set275-excerpts/mixes/set275mix3-none-compressor-06.mp3	44100	4637696
1545	mixotic-set275-excerpts/mixes/set275mix3-none-compressor-07.mp3	44100	4618240
1546	mixotic-set275-excerpts/mixes/set275mix3-none-compressor-08.mp3	44100	4591616
1547	mixotic-set275-excerpts/mixes/set275mix3-none-compressor-09.mp3	44100	4516864
1548	mixotic-set275-excerpts/mixes/set275mix3-none-compressor-10.mp3	44100	4591616
1549	mixotic-set275-excerpts/mixes/set275mix3-none-compressor-11.mp3	44100	4605952
1550	mixotic-set275-excerpts/mixes/set275mix3-none-compressor-12.mp3	44100	4602880
1551	mixotic-set275-excerpts/mixes/set275mix3-none-compressor-16.mp3	44100	4595712
1552	mixotic-set275-excerpts/mixes/set275mix3-none-compressor-20.mp3	44100	4665344
1553	mixotic-set275-excerpts/mixes/set275mix3-none-compressor-21.mp3	44100	4590592
1554	mixotic-set275-excerpts/mixes/set275mix3-none-compressor-22.mp3	44100	4584448
1555	mixotic-set275-excerpts/mixes/set275mix3-none-compressor-23.mp3	44100	4536320
1556	mixotic-set275-excerpts/mixes/set275mix3-none-compressor-24.mp3	44100	4490240
1557	mixotic-set275-excerpts/mixes/set275mix3-none-compressor-25.mp3	44100	4535296
1558	mixotic-set275-excerpts/mixes/set275mix3-none-compressor-26.mp3	44100	4642816
1559	mixotic-set275-excerpts/mixes/set275mix3-none-compressor-27.mp3	44100	4771840
