	mixname	trackpos	trackname
3172	mixotic-set230-excerpts/mixes/set230mix3-none-bass-62.mp3	2	thn010-04-sebastian_redenz_-_illusion.excerpt40.mp3
3173	mixotic-set230-excerpts/mixes/set230mix3-none-bass-62.mp3	3	thn010-05-subq_vs_th0ke_-_basictoys_remix.excerpt40.mp3
3174	mixotic-set230-excerpts/mixes/set230mix3-none-bass-63.mp3	1	thn010-04-sebastian_redenz_-_illusion.excerpt40.mp3
3175	mixotic-set230-excerpts/mixes/set230mix3-none-bass-63.mp3	2	thn010-05-subq_vs_th0ke_-_basictoys_remix.excerpt40.mp3
3176	mixotic-set230-excerpts/mixes/set230mix3-none-bass-63.mp3	3	thn010-06-timo_saikkonen_-_pau.excerpt40.mp3
3177	mixotic-set230-excerpts/mixes/set230mix3-none-bass-64.mp3	1	thn010-05-subq_vs_th0ke_-_basictoys_remix.excerpt40.mp3
3178	mixotic-set230-excerpts/mixes/set230mix3-none-bass-64.mp3	2	thn010-06-timo_saikkonen_-_pau.excerpt40.mp3
3179	mixotic-set230-excerpts/mixes/set230mix3-none-bass-64.mp3	3	DN005_01_chris_air_-_7th_son.excerpt40.mp3
3180	mixotic-set230-excerpts/mixes/set230mix3-none-bass-65.mp3	1	thn010-06-timo_saikkonen_-_pau.excerpt40.mp3
3181	mixotic-set230-excerpts/mixes/set230mix3-none-bass-65.mp3	2	DN005_01_chris_air_-_7th_son.excerpt40.mp3
3182	mixotic-set230-excerpts/mixes/set230mix3-none-bass-65.mp3	3	DN005_02_antonio_bruno_-_right_here.excerpt40.mp3
3183	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-00.mp3	1	DN005_01_chris_air_-_7th_son.excerpt40.mp3
3184	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-00.mp3	2	DN005_02_antonio_bruno_-_right_here.excerpt40.mp3
3185	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-00.mp3	3	DN005_03_daniel_stefanik_-_dubplate.excerpt40.mp3
3186	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-01.mp3	1	DN005_02_antonio_bruno_-_right_here.excerpt40.mp3
3187	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-01.mp3	2	DN005_03_daniel_stefanik_-_dubplate.excerpt40.mp3
3188	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-01.mp3	3	DN005_04_laplaceausoleil_-_neues_spiel_neues_glueck.excerpt40.mp3
3189	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-02.mp3	1	DN005_03_daniel_stefanik_-_dubplate.excerpt40.mp3
3190	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-02.mp3	2	DN005_04_laplaceausoleil_-_neues_spiel_neues_glueck.excerpt40.mp3
3191	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-02.mp3	3	DN005_05_dieter_krause_-_play.excerpt40.mp3
3192	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-03.mp3	1	DN005_04_laplaceausoleil_-_neues_spiel_neues_glueck.excerpt40.mp3
3193	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-03.mp3	2	DN005_05_dieter_krause_-_play.excerpt40.mp3
3194	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-03.mp3	3	DN005_06_frank_hellmond_-_freihand.excerpt40.mp3
3195	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-04.mp3	1	DN005_05_dieter_krause_-_play.excerpt40.mp3
3196	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-04.mp3	2	DN005_06_frank_hellmond_-_freihand.excerpt40.mp3
3197	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-04.mp3	3	DN005_07_lod_-_psicodelia.excerpt40.mp3
3198	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-05.mp3	1	DN005_06_frank_hellmond_-_freihand.excerpt40.mp3
3199	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-05.mp3	2	DN005_07_lod_-_psicodelia.excerpt40.mp3
3200	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-05.mp3	3	DN005_08_dreiton_-_boom.excerpt40.mp3
3201	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-06.mp3	1	DN005_07_lod_-_psicodelia.excerpt40.mp3
3202	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-06.mp3	2	DN005_08_dreiton_-_boom.excerpt40.mp3
3203	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-06.mp3	3	DN006_01_kugeldreher.excerpt40.mp3
3204	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-07.mp3	1	DN005_08_dreiton_-_boom.excerpt40.mp3
3205	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-07.mp3	2	DN006_01_kugeldreher.excerpt40.mp3
3206	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-07.mp3	3	DN006_02_honigmilch.excerpt40.mp3
3207	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-08.mp3	1	DN006_01_kugeldreher.excerpt40.mp3
3208	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-08.mp3	2	DN006_02_honigmilch.excerpt40.mp3
3209	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-08.mp3	3	DN006_03_schubumkehr.excerpt40.mp3
3210	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-09.mp3	1	DN006_02_honigmilch.excerpt40.mp3
3211	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-09.mp3	2	DN006_03_schubumkehr.excerpt40.mp3
3212	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-09.mp3	3	DN006_04_honigmilch_-_bruno_mix.excerpt40.mp3
3213	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-35.mp3	1	thn001-01-pheek_-_interlude.excerpt40.mp3
3214	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-35.mp3	2	thn001-02-thomas_jaldemark_-_highway_patrol.excerpt40.mp3
3215	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-35.mp3	3	thn001-03-digitalverein_-_abends_am_gasturm.excerpt40.mp3
3216	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-36.mp3	1	thn001-02-thomas_jaldemark_-_highway_patrol.excerpt40.mp3
3217	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-36.mp3	2	thn001-03-digitalverein_-_abends_am_gasturm.excerpt40.mp3
3218	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-36.mp3	3	thn003-01-k.hammer.hansen_-_sun_spots.excerpt40.mp3
3219	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-37.mp3	1	thn001-03-digitalverein_-_abends_am_gasturm.excerpt40.mp3
3220	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-37.mp3	2	thn003-01-k.hammer.hansen_-_sun_spots.excerpt40.mp3
3221	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-37.mp3	3	thn003-02-k.hammer.hansen_-_drift.excerpt40.mp3
3222	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-38.mp3	1	thn003-01-k.hammer.hansen_-_sun_spots.excerpt40.mp3
3223	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-38.mp3	2	thn003-02-k.hammer.hansen_-_drift.excerpt40.mp3
3224	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-38.mp3	3	thn003-03-k.hammer.hansen_-_whats_dub.excerpt40.mp3
3225	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-39.mp3	1	thn003-02-k.hammer.hansen_-_drift.excerpt40.mp3
3226	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-39.mp3	2	thn003-03-k.hammer.hansen_-_whats_dub.excerpt40.mp3
3227	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-39.mp3	3	thn004-01-curse_-_most_of_here.excerpt40.mp3
3228	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-40.mp3	1	thn003-03-k.hammer.hansen_-_whats_dub.excerpt40.mp3
3229	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-40.mp3	2	thn004-01-curse_-_most_of_here.excerpt40.mp3
3230	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-40.mp3	3	thn004-02-curse_-_veja_due.excerpt40.mp3
3231	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-41.mp3	1	thn004-01-curse_-_most_of_here.excerpt40.mp3
3232	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-41.mp3	2	thn004-02-curse_-_veja_due.excerpt40.mp3
3233	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-41.mp3	3	thn005-01-rktic_-_geiger_radio.excerpt40.mp3
3234	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-42.mp3	1	thn004-02-curse_-_veja_due.excerpt40.mp3
3235	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-42.mp3	2	thn005-01-rktic_-_geiger_radio.excerpt40.mp3
3236	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-42.mp3	3	thn005-02-rktic_-_spaces_in_spaces.excerpt40.mp3
3237	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-43.mp3	1	thn005-01-rktic_-_geiger_radio.excerpt40.mp3
3238	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-43.mp3	2	thn005-02-rktic_-_spaces_in_spaces.excerpt40.mp3
3239	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-43.mp3	3	thn005-03-rktic_-_riding_the_pipeline.excerpt40.mp3
3240	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-44.mp3	1	thn005-02-rktic_-_spaces_in_spaces.excerpt40.mp3
3241	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-44.mp3	2	thn005-03-rktic_-_riding_the_pipeline.excerpt40.mp3
3242	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-44.mp3	3	thn005-04-rktic_-_the_opposite_of.excerpt40.mp3
3243	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-45.mp3	1	thn005-03-rktic_-_riding_the_pipeline.excerpt40.mp3
3244	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-45.mp3	2	thn005-04-rktic_-_the_opposite_of.excerpt40.mp3
3245	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-45.mp3	3	thn005-05-rktic_-_a_walk_on_deep_snow.excerpt40.mp3
3246	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-46.mp3	1	thn005-04-rktic_-_the_opposite_of.excerpt40.mp3
3247	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-46.mp3	2	thn005-05-rktic_-_a_walk_on_deep_snow.excerpt40.mp3
3248	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-46.mp3	3	thn005-06-rktic_-_evolving_north.excerpt40.mp3
3249	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-47.mp3	1	thn005-05-rktic_-_a_walk_on_deep_snow.excerpt40.mp3
3250	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-47.mp3	2	thn005-06-rktic_-_evolving_north.excerpt40.mp3
3251	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-47.mp3	3	thn006-01-nulleins_-_soulsurfer.excerpt40.mp3
3252	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-48.mp3	1	thn005-06-rktic_-_evolving_north.excerpt40.mp3
3253	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-48.mp3	2	thn006-01-nulleins_-_soulsurfer.excerpt40.mp3
3254	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-48.mp3	3	thn006-02-nulleins_-_wave.excerpt40.mp3
3255	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-49.mp3	1	thn006-01-nulleins_-_soulsurfer.excerpt40.mp3
3256	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-49.mp3	2	thn006-02-nulleins_-_wave.excerpt40.mp3
3257	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-49.mp3	3	thn006-03-nulleins_-_tiefrot.excerpt40.mp3
3258	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-50.mp3	1	thn006-02-nulleins_-_wave.excerpt40.mp3
3259	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-50.mp3	2	thn006-03-nulleins_-_tiefrot.excerpt40.mp3
3260	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-50.mp3	3	thn006-04-nulleins_-_pilafs_sleepy.excerpt40.mp3
3261	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-51.mp3	1	thn006-03-nulleins_-_tiefrot.excerpt40.mp3
3262	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-51.mp3	2	thn006-04-nulleins_-_pilafs_sleepy.excerpt40.mp3
3263	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-51.mp3	3	thn007-01-benfay_-_carbon.excerpt40.mp3
3264	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-52.mp3	1	thn006-04-nulleins_-_pilafs_sleepy.excerpt40.mp3
3265	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-52.mp3	2	thn007-01-benfay_-_carbon.excerpt40.mp3
3266	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-52.mp3	3	thn007-02-benfay_-_bonnie_mandarin.excerpt40.mp3
3267	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-53.mp3	1	thn007-01-benfay_-_carbon.excerpt40.mp3
3268	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-53.mp3	2	thn007-02-benfay_-_bonnie_mandarin.excerpt40.mp3
3269	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-53.mp3	3	thn007-03-benfay_-_calamine_click.excerpt40.mp3
3270	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-54.mp3	1	thn007-02-benfay_-_bonnie_mandarin.excerpt40.mp3
3271	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-54.mp3	2	thn007-03-benfay_-_calamine_click.excerpt40.mp3
3272	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-54.mp3	3	thn008-01-dolby_-_he0r.excerpt40.mp3
3273	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-55.mp3	1	thn007-03-benfay_-_calamine_click.excerpt40.mp3
3274	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-55.mp3	2	thn008-01-dolby_-_he0r.excerpt40.mp3
3275	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-55.mp3	3	thn008-02-dolby_-_m1.excerpt40.mp3
3276	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-56.mp3	1	thn008-01-dolby_-_he0r.excerpt40.mp3
3277	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-56.mp3	2	thn008-02-dolby_-_m1.excerpt40.mp3
3278	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-56.mp3	3	thn008-03-dolby_-_x09.excerpt40.mp3
3279	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-57.mp3	1	thn008-02-dolby_-_m1.excerpt40.mp3
3280	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-57.mp3	2	thn008-03-dolby_-_x09.excerpt40.mp3
3281	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-57.mp3	3	thn008-04-dolby_-_outward.excerpt40.mp3
3282	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-58.mp3	1	thn008-03-dolby_-_x09.excerpt40.mp3
3283	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-58.mp3	2	thn008-04-dolby_-_outward.excerpt40.mp3
3284	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-58.mp3	3	thn010-01-benfay_-_smokey.excerpt40.mp3
3285	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-59.mp3	1	thn008-04-dolby_-_outward.excerpt40.mp3
3286	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-59.mp3	2	thn010-01-benfay_-_smokey.excerpt40.mp3
3287	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-59.mp3	3	thn010-02-selffish_-_oblivion.excerpt40.mp3
3288	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-60.mp3	1	thn010-01-benfay_-_smokey.excerpt40.mp3
3289	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-60.mp3	2	thn010-02-selffish_-_oblivion.excerpt40.mp3
3290	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-60.mp3	3	thn010-03-chimera_-_compulsion.excerpt40.mp3
3291	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-61.mp3	1	thn010-02-selffish_-_oblivion.excerpt40.mp3
3292	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-61.mp3	2	thn010-03-chimera_-_compulsion.excerpt40.mp3
3293	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-61.mp3	3	thn010-04-sebastian_redenz_-_illusion.excerpt40.mp3
3294	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-62.mp3	1	thn010-03-chimera_-_compulsion.excerpt40.mp3
3295	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-62.mp3	2	thn010-04-sebastian_redenz_-_illusion.excerpt40.mp3
3296	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-62.mp3	3	thn010-05-subq_vs_th0ke_-_basictoys_remix.excerpt40.mp3
3297	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-63.mp3	1	thn010-04-sebastian_redenz_-_illusion.excerpt40.mp3
3298	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-63.mp3	2	thn010-05-subq_vs_th0ke_-_basictoys_remix.excerpt40.mp3
3299	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-63.mp3	3	thn010-06-timo_saikkonen_-_pau.excerpt40.mp3
3300	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-64.mp3	1	thn010-05-subq_vs_th0ke_-_basictoys_remix.excerpt40.mp3
3301	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-64.mp3	2	thn010-06-timo_saikkonen_-_pau.excerpt40.mp3
3302	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-64.mp3	3	DN005_01_chris_air_-_7th_son.excerpt40.mp3
3303	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-65.mp3	1	thn010-06-timo_saikkonen_-_pau.excerpt40.mp3
3304	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-65.mp3	2	DN005_01_chris_air_-_7th_son.excerpt40.mp3
3305	mixotic-set230-excerpts/mixes/set230mix3-none-compressor-65.mp3	3	DN005_02_antonio_bruno_-_right_here.excerpt40.mp3
3306	mixotic-set230-excerpts/mixes/set230mix3-none-distortion-00.mp3	1	DN005_01_chris_air_-_7th_son.excerpt40.mp3
3307	mixotic-set230-excerpts/mixes/set230mix3-none-distortion-00.mp3	2	DN005_02_antonio_bruno_-_right_here.excerpt40.mp3
3308	mixotic-set230-excerpts/mixes/set230mix3-none-distortion-00.mp3	3	DN005_03_daniel_stefanik_-_dubplate.excerpt40.mp3
3309	mixotic-set230-excerpts/mixes/set230mix3-none-distortion-01.mp3	1	DN005_02_antonio_bruno_-_right_here.excerpt40.mp3
3310	mixotic-set230-excerpts/mixes/set230mix3-none-distortion-01.mp3	2	DN005_03_daniel_stefanik_-_dubplate.excerpt40.mp3
3311	mixotic-set230-excerpts/mixes/set230mix3-none-distortion-01.mp3	3	DN005_04_laplaceausoleil_-_neues_spiel_neues_glueck.excerpt40.mp3
3312	mixotic-set230-excerpts/mixes/set230mix3-none-distortion-02.mp3	1	DN005_03_daniel_stefanik_-_dubplate.excerpt40.mp3
3313	mixotic-set230-excerpts/mixes/set230mix3-none-distortion-02.mp3	2	DN005_04_laplaceausoleil_-_neues_spiel_neues_glueck.excerpt40.mp3
3314	mixotic-set230-excerpts/mixes/set230mix3-none-distortion-02.mp3	3	DN005_05_dieter_krause_-_play.excerpt40.mp3
3315	mixotic-set230-excerpts/mixes/set230mix3-none-distortion-03.mp3	1	DN005_04_laplaceausoleil_-_neues_spiel_neues_glueck.excerpt40.mp3
3316	mixotic-set230-excerpts/mixes/set230mix3-none-distortion-03.mp3	2	DN005_05_dieter_krause_-_play.excerpt40.mp3
3317	mixotic-set230-excerpts/mixes/set230mix3-none-distortion-03.mp3	3	DN005_06_frank_hellmond_-_freihand.excerpt40.mp3
3318	mixotic-set230-excerpts/mixes/set230mix3-none-distortion-04.mp3	1	DN005_05_dieter_krause_-_play.excerpt40.mp3
3319	mixotic-set230-excerpts/mixes/set230mix3-none-distortion-04.mp3	2	DN005_06_frank_hellmond_-_freihand.excerpt40.mp3
3320	mixotic-set230-excerpts/mixes/set230mix3-none-distortion-04.mp3	3	DN005_07_lod_-_psicodelia.excerpt40.mp3
3321	mixotic-set230-excerpts/mixes/set230mix3-none-distortion-05.mp3	1	DN005_06_frank_hellmond_-_freihand.excerpt40.mp3
3322	mixotic-set230-excerpts/mixes/set230mix3-none-distortion-05.mp3	2	DN005_07_lod_-_psicodelia.excerpt40.mp3
3323	mixotic-set230-excerpts/mixes/set230mix3-none-distortion-05.mp3	3	DN005_08_dreiton_-_boom.excerpt40.mp3
3324	mixotic-set230-excerpts/mixes/set230mix3-none-distortion-06.mp3	1	DN005_07_lod_-_psicodelia.excerpt40.mp3
3325	mixotic-set230-excerpts/mixes/set230mix3-none-distortion-06.mp3	2	DN005_08_dreiton_-_boom.excerpt40.mp3
3326	mixotic-set230-excerpts/mixes/set230mix3-none-distortion-06.mp3	3	DN006_01_kugeldreher.excerpt40.mp3
3327	mixotic-set230-excerpts/mixes/set230mix3-none-distortion-07.mp3	1	DN005_08_dreiton_-_boom.excerpt40.mp3
3328	mixotic-set230-excerpts/mixes/set230mix3-none-distortion-07.mp3	2	DN006_01_kugeldreher.excerpt40.mp3
3329	mixotic-set230-excerpts/mixes/set230mix3-none-distortion-07.mp3	3	DN006_02_honigmilch.excerpt40.mp3
3330	mixotic-set230-excerpts/mixes/set230mix3-none-distortion-08.mp3	1	DN006_01_kugeldreher.excerpt40.mp3
3331	mixotic-set230-excerpts/mixes/set230mix3-none-distortion-08.mp3	2	DN006_02_honigmilch.excerpt40.mp3
3332	mixotic-set230-excerpts/mixes/set230mix3-none-distortion-08.mp3	3	DN006_03_schubumkehr.excerpt40.mp3
3333	mixotic-set230-excerpts/mixes/set230mix3-none-distortion-09.mp3	1	DN006_02_honigmilch.excerpt40.mp3
3334	mixotic-set230-excerpts/mixes/set230mix3-none-distortion-09.mp3	2	DN006_03_schubumkehr.excerpt40.mp3
3335	mixotic-set230-excerpts/mixes/set230mix3-none-distortion-09.mp3	3	DN006_04_honigmilch_-_bruno_mix.excerpt40.mp3
3336	mixotic-set230-excerpts/mixes/set230mix3-none-distortion-35.mp3	1	thn001-01-pheek_-_interlude.excerpt40.mp3
3337	mixotic-set230-excerpts/mixes/set230mix3-none-distortion-35.mp3	2	thn001-02-thomas_jaldemark_-_highway_patrol.excerpt40.mp3
3338	mixotic-set230-excerpts/mixes/set230mix3-none-distortion-35.mp3	3	thn001-03-digitalverein_-_abends_am_gasturm.excerpt40.mp3
3339	mixotic-set230-excerpts/mixes/set230mix3-none-distortion-36.mp3	1	thn001-02-thomas_jaldemark_-_highway_patrol.excerpt40.mp3
3340	mixotic-set230-excerpts/mixes/set230mix3-none-distortion-36.mp3	2	thn001-03-digitalverein_-_abends_am_gasturm.excerpt40.mp3
3341	mixotic-set230-excerpts/mixes/set230mix3-none-distortion-36.mp3	3	thn003-01-k.hammer.hansen_-_sun_spots.excerpt40.mp3
3342	mixotic-set230-excerpts/mixes/set230mix3-none-distortion-37.mp3	1	thn001-03-digitalverein_-_abends_am_gasturm.excerpt40.mp3
3343	mixotic-set230-excerpts/mixes/set230mix3-none-distortion-37.mp3	2	thn003-01-k.hammer.hansen_-_sun_spots.excerpt40.mp3
3344	mixotic-set230-excerpts/mixes/set230mix3-none-distortion-37.mp3	3	thn003-02-k.hammer.hansen_-_drift.excerpt40.mp3
3345	mixotic-set230-excerpts/mixes/set230mix3-none-distortion-38.mp3	1	thn003-01-k.hammer.hansen_-_sun_spots.excerpt40.mp3
3346	mixotic-set230-excerpts/mixes/set230mix3-none-distortion-38.mp3	2	thn003-02-k.hammer.hansen_-_drift.excerpt40.mp3
3347	mixotic-set230-excerpts/mixes/set230mix3-none-distortion-38.mp3	3	thn003-03-k.hammer.hansen_-_whats_dub.excerpt40.mp3
3348	mixotic-set230-excerpts/mixes/set230mix3-none-distortion-39.mp3	1	thn003-02-k.hammer.hansen_-_drift.excerpt40.mp3
3349	mixotic-set230-excerpts/mixes/set230mix3-none-distortion-39.mp3	2	thn003-03-k.hammer.hansen_-_whats_dub.excerpt40.mp3
3350	mixotic-set230-excerpts/mixes/set230mix3-none-distortion-39.mp3	3	thn004-01-curse_-_most_of_here.excerpt40.mp3
3351	mixotic-set230-excerpts/mixes/set230mix3-none-distortion-40.mp3	1	thn003-03-k.hammer.hansen_-_whats_dub.excerpt40.mp3
3352	mixotic-set230-excerpts/mixes/set230mix3-none-distortion-40.mp3	2	thn004-01-curse_-_most_of_here.excerpt40.mp3
3353	mixotic-set230-excerpts/mixes/set230mix3-none-distortion-40.mp3	3	thn004-02-curse_-_veja_due.excerpt40.mp3
3354	mixotic-set230-excerpts/mixes/set230mix3-none-distortion-41.mp3	1	thn004-01-curse_-_most_of_here.excerpt40.mp3
3355	mixotic-set230-excerpts/mixes/set230mix3-none-distortion-41.mp3	2	thn004-02-curse_-_veja_due.excerpt40.mp3
3356	mixotic-set230-excerpts/mixes/set230mix3-none-distortion-41.mp3	3	thn005-01-rktic_-_geiger_radio.excerpt40.mp3
3357	mixotic-set230-excerpts/mixes/set230mix3-none-distortion-42.mp3	1	thn004-02-curse_-_veja_due.excerpt40.mp3
3358	mixotic-set230-excerpts/mixes/set230mix3-none-distortion-42.mp3	2	thn005-01-rktic_-_geiger_radio.excerpt40.mp3
3359	mixotic-set230-excerpts/mixes/set230mix3-none-distortion-42.mp3	3	thn005-02-rktic_-_spaces_in_spaces.excerpt40.mp3
3360	mixotic-set230-excerpts/mixes/set230mix3-none-distortion-43.mp3	1	thn005-01-rktic_-_geiger_radio.excerpt40.mp3
3361	mixotic-set230-excerpts/mixes/set230mix3-none-distortion-43.mp3	2	thn005-02-rktic_-_spaces_in_spaces.excerpt40.mp3
3362	mixotic-set230-excerpts/mixes/set230mix3-none-distortion-43.mp3	3	thn005-03-rktic_-_riding_the_pipeline.excerpt40.mp3
3363	mixotic-set230-excerpts/mixes/set230mix3-none-distortion-44.mp3	1	thn005-02-rktic_-_spaces_in_spaces.excerpt40.mp3
3364	mixotic-set230-excerpts/mixes/set230mix3-none-distortion-44.mp3	2	thn005-03-rktic_-_riding_the_pipeline.excerpt40.mp3
3365	mixotic-set230-excerpts/mixes/set230mix3-none-distortion-44.mp3	3	thn005-04-rktic_-_the_opposite_of.excerpt40.mp3
3366	mixotic-set230-excerpts/mixes/set230mix3-none-distortion-45.mp3	1	thn005-03-rktic_-_riding_the_pipeline.excerpt40.mp3
3367	mixotic-set230-excerpts/mixes/set230mix3-none-distortion-45.mp3	2	thn005-04-rktic_-_the_opposite_of.excerpt40.mp3
3368	mixotic-set230-excerpts/mixes/set230mix3-none-distortion-45.mp3	3	thn005-05-rktic_-_a_walk_on_deep_snow.excerpt40.mp3
3369	mixotic-set230-excerpts/mixes/set230mix3-none-distortion-46.mp3	1	thn005-04-rktic_-_the_opposite_of.excerpt40.mp3
3370	mixotic-set230-excerpts/mixes/set230mix3-none-distortion-46.mp3	2	thn005-05-rktic_-_a_walk_on_deep_snow.excerpt40.mp3
3371	mixotic-set230-excerpts/mixes/set230mix3-none-distortion-46.mp3	3	thn005-06-rktic_-_evolving_north.excerpt40.mp3
3372	mixotic-set230-excerpts/mixes/set230mix3-none-distortion-47.mp3	1	thn005-05-rktic_-_a_walk_on_deep_snow.excerpt40.mp3
